split,sample_id,view,image_path,rot_rotation_angle_deg,rot_horizon_roll_deg,rot_shadow_axis_angle_deg,rot_shadow_axis_wrapped_deg,rot_shadow_area_ratio,rot_line_count,rot_applied_rotation_deg,before_checker_line_count,before_vp_x,before_vp_y,before_vp_spread,before_vp_pitch_proxy,before_vp_intersections,before_shadow_area_ratio,before_shadow_angle_deg,before_shadow_elongation,before_laplacian_var,before_noise_residual_std,before_fft_high_freq_ratio,before_edge_density,before_angle_proxy_deg,before_angle_proxy_abs_deg,before_shadow_proxy_deg,before_shadow_proxy_abs_deg,before_horizon_line_count,after_checker_line_count,after_vp_x,after_vp_y,after_vp_spread,after_vp_pitch_proxy,after_vp_intersections,after_shadow_area_ratio,after_shadow_angle_deg,after_shadow_elongation,after_laplacian_var,after_noise_residual_std,after_fft_high_freq_ratio,after_edge_density,after_angle_proxy_deg,after_angle_proxy_abs_deg,after_shadow_proxy_deg,after_shadow_proxy_abs_deg,after_horizon_line_count,rot_checker_roll_deg,rot_shadow_roll_deg
dev,DEV_098,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_098/front.png,13.891191482543945,13.891191482543945,46.435790584312706,46.43579058431271,0.019259982638888888,11,0.0,30,222.52838134765625,150.91485595703125,0.30350273847579956,0.39300743738810223,289,0.019259982638888888,46.435790584312706,2.296528769884362,490.3362121582031,5.7841691970825195,0.6370586156845093,0.09761555989583333,13.891191482543945,13.891191482543945,46.43579058431271,46.43579058431271,11.0,30,222.52838134765625,150.91485595703125,0.30350273847579956,0.39300743738810223,289,0.019259982638888888,46.435790584312706,2.296528769884362,490.3362121582031,5.7841691970825195,0.6370586156845093,0.09761555989583333,13.891191482543945,13.891191482543945,46.43579058431271,46.43579058431271,11.0,,
dev,DEV_098,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_098/top.png,0.3570895420688913,,163.43386388612714,,0.013373480902777778,38,0.3570895420688913,38,195.0,198.1272735595703,0.3130875825881958,0.515956441561381,355,0.013373480902777778,163.43386388612714,2.6431325782648196,250.36614990234375,4.218523025512695,0.6111674308776855,0.044304741753472224,0.0,0.0,-16.566136113872858,16.566136113872858,,38,196.0,246.21571350097656,0.2813056707382202,0.6411867539087931,362,0.040154351128472224,170.36775851375052,2.9471395698856098,125.94386291503906,3.3453197479248047,0.5570709109306335,0.04403347439236111,-0.6820604205131531,0.6820604205131531,-9.632241486249484,9.632241486249484,,-0.3570895420688913,-16.566136113872858
dev,DEV_099,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_099/front.png,8.901716232299805,8.901716232299805,165.45303774387264,165.45303774387264,0.05731201171875,24,0.0,40,225.4349365234375,139.11520385742188,0.30931612849235535,0.36227917671203613,592,0.05731201171875,165.45303774387264,4.44235078026902,468.77935791015625,5.715587139129639,0.6421682834625244,0.08973524305555555,8.901716232299805,8.901716232299805,165.45303774387264,14.546962256127358,24.0,40,225.4349365234375,139.11520385742188,0.30931612849235535,0.36227917671203613,592,0.05731201171875,165.45303774387264,4.44235078026902,468.77935791015625,5.715587139129639,0.6421682834625244,0.08973524305555555,8.901716232299805,8.901716232299805,165.45303774387264,14.546962256127358,24.0,,
dev,DEV_099,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_099/top.png,-9.754232839949305,,125.43741229166002,,0.0788845486111111,30,-9.754232839949305,30,167.5109405517578,200.34713745117188,0.2634677290916443,0.5217373371124268,225,0.0788845486111111,125.43741229166002,3.098412163856736,287.4465637207031,4.250021934509277,0.6378694772720337,0.039313422309027776,9.973660469055176,9.973660469055176,35.437412291660024,35.437412291660024,,27,204.30633544921875,180.49501037597656,0.25900527834892273,0.4700390895207723,182,0.022942437065972224,122.52839351098547,1.80028258340673,115.943115234375,3.0961058139801025,0.5651095509529114,0.03898790147569445,19.01957893371582,19.01957893371582,32.52839351098547,32.52839351098547,,9.754232839949305,35.437412291660024
dev,DEV_100,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_100/front.png,8.993792533874512,8.993792533874512,125.09148076840846,125.09148076840847,0.02020263671875,24,0.0,40,168.10179138183594,152.0059356689453,0.29427799582481384,0.3958487908045451,565,0.02020263671875,125.09148076840846,1.6075360671637313,384.8166809082031,5.185332775115967,0.6290513873100281,0.09082709418402778,8.993792533874512,8.993792533874512,125.09148076840847,54.90851923159153,24.0,40,168.10179138183594,152.0059356689453,0.29427799582481384,0.3958487908045451,565,0.02020263671875,125.09148076840846,1.6075360671637313,384.8166809082031,5.185332775115967,0.6290513873100281,0.09082709418402778,8.993792533874512,8.993792533874512,125.09148076840847,54.90851923159153,24.0,,
dev,DEV_100,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_100/top.png,5.40307693951614,,-138.47436960349305,,0.02679443359375,29,5.40307693951614,29,228.9932861328125,196.87579345703125,0.26713961362838745,0.5126973787943522,210,0.02679443359375,-138.47436960349305,2.371195596347209,229.55506896972656,4.049889087677002,0.6108047962188721,0.047125922309027776,-5.572197914123535,5.572197914123535,41.525630396506955,41.525630396506955,,32,184.73028564453125,200.0831298828125,0.25812554359436035,0.5210498174031576,256,0.029710557725694444,45.58503927246784,2.4989225949488536,99.90121459960938,3.027402877807617,0.5476942658424377,0.04411485460069445,-10.359052658081055,10.359052658081055,-44.41496072753216,44.41496072753216,,-5.40307693951614,41.525630396506955
test,TEST_0010,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0010/front.png,-9.91865062713623,-9.91865062713623,153.71810574346537,153.71810574346534,0.002780490451388889,24,0.0,40,202.42269897460938,160.92605590820312,0.32983922958374023,0.419078270594279,578,0.002780490451388889,153.71810574346537,3.1875402747359822,447.7891540527344,6.048471927642822,0.6262685656547546,0.09203423394097222,-9.91865062713623,9.91865062713623,153.71810574346534,26.281894256534656,24.0,40,202.42269897460938,160.92605590820312,0.32983922958374023,0.419078270594279,578,0.002780490451388889,153.71810574346537,3.1875402747359822,447.7891540527344,6.048471927642822,0.6262685656547546,0.09203423394097222,-9.91865062713623,9.91865062713623,153.71810574346534,26.281894256534656,24.0,,
test,TEST_0010,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0010/top.png,3.149222959016271,,83.43122421760276,,0.002590603298611111,39,3.149222959016271,39,169.34701538085938,196.71168518066406,0.27975472807884216,0.5122700134913126,380,0.002590603298611111,83.43122421760276,1.950006239282544,193.64593505859375,4.00851583480835,0.5918972492218018,0.03656005859375,-3.0127875804901123,3.0127875804901123,-6.568775782397239,6.568775782397239,,38,201.3521728515625,142.27139282226562,0.24480418860912323,0.3704984188079834,360,0.0012003580729166667,83.45946139098434,3.240277723937782,90.1998519897461,3.073331356048584,0.5319421887397766,0.036865234375,-6.098211765289307,6.098211765289307,-6.540538609015641,6.540538609015641,,-3.149222959016271,-6.568775782397239
test,TEST_0018,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0018/front.png,10.587321281433105,10.587321281433105,-159.45731342684115,20.542686573158846,0.022060818142361112,24,0.0,33,201.84010314941406,185.72018432617188,0.2653553783893585,0.48364631334940594,396,0.022060818142361112,-159.45731342684115,9.795195600169087,353.4368896484375,5.090158939361572,0.6430839896202087,0.08241102430555555,10.587321281433105,10.587321281433105,20.542686573158846,20.542686573158846,24.0,33,201.84010314941406,185.72018432617188,0.2653553783893585,0.48364631334940594,396,0.022060818142361112,-159.45731342684115,9.795195600169087,353.4368896484375,5.090158939361572,0.6430839896202087,0.08241102430555555,10.587321281433105,10.587321281433105,20.542686573158846,20.542686573158846,24.0,,
test,TEST_0018,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0018/top.png,-5.612223523018824,,176.2803058386192,,0.024041069878472224,26,-5.612223523018824,26,160.4100341796875,163.19171142578125,0.2396213710308075,0.42497841517130536,168,0.024041069878472224,176.2803058386192,9.18570540337996,200.26686096191406,3.832087516784668,0.6176483035087585,0.04288058810763889,5.806726932525635,5.806726932525635,-3.719694161380801,3.719694161380801,,27,175.7958984375,208.96743774414062,0.2413240373134613,0.5441860357920328,182,0.024325900607638888,-178.1934068083632,8.919363087882374,89.31793212890625,2.897442579269409,0.549711287021637,0.04180908203125,10.987225532531738,10.987225532531738,1.8065931916368072,1.8065931916368072,,5.612223523018824,-3.719694161380801
test,TEST_0021,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0021/front.png,-13.008426666259766,-13.008426666259766,-164.19518840148336,15.804811598516636,0.006924099392361111,13,0.0,40,189.75059509277344,139.32742309570312,0.2313850075006485,0.36283183097839355,537,0.006924099392361111,-164.19518840148336,7.361372492008443,514.1327514648438,6.257819652557373,0.6451829075813293,0.11460367838541667,-13.008426666259766,13.008426666259766,15.804811598516636,15.804811598516636,13.0,40,189.75059509277344,139.32742309570312,0.2313850075006485,0.36283183097839355,537,0.006924099392361111,-164.19518840148336,7.361372492008443,514.1327514648438,6.257819652557373,0.6451829075813293,0.11460367838541667,-13.008426666259766,13.008426666259766,15.804811598516636,15.804811598516636,13.0,,
test,TEST_0021,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0021/top.png,-7.729439984167467,,159.34561783940308,,0.011264377170138888,27,-7.729439984167467,27,194.16119384765625,194.28451538085938,0.25784245133399963,0.5059492588043213,182,0.011264377170138888,159.34561783940308,5.604760822242998,236.21237182617188,4.090700626373291,0.630042552947998,0.036234537760416664,7.779137134552002,7.779137134552002,-20.654382160596924,20.654382160596924,,28,189.74270629882812,201.31698608398438,0.3132088780403137,0.5242629845937093,200,0.013149685329861112,166.0409509155487,6.21566378085689,105.95903778076172,3.1009621620178223,0.565818727016449,0.03555636935763889,14.931417465209961,14.931417465209961,-13.959049084451294,13.959049084451294,,7.729439984167467,-20.654382160596924
test,TEST_0022,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0022/front.png,8.972626686096191,8.972626686096191,178.11248076973413,178.11248076973413,0.0135498046875,24,0.0,40,251.83645629882812,166.40298461914062,0.3409263789653778,0.433341105779012,582,0.0135498046875,178.11248076973413,14.408123472913127,321.9005432128906,5.104732036590576,0.6290304660797119,0.0796780056423611,8.972626686096191,8.972626686096191,178.11248076973413,1.887519230265866,24.0,40,251.83645629882812,166.40298461914062,0.3409263789653778,0.433341105779012,582,0.0135498046875,178.11248076973413,14.408123472913127,321.9005432128906,5.104732036590576,0.6290304660797119,0.0796780056423611,8.972626686096191,8.972626686096191,178.11248076973413,1.887519230265866,24.0,,
test,TEST_0022,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0022/top.png,1.4282942252981314,,138.12912329001531,,0.019070095486111112,40,1.4282942252981314,40,180.7924346923828,148.17800903320312,0.218233123421669,0.3858802318572998,405,0.019070095486111112,138.12912329001531,10.821570780615534,160.05538940429688,3.6044929027557373,0.5942456722259521,0.03950330946180555,-1.5074357986450195,1.5074357986450195,-41.870876709984685,41.870876709984685,,28,184.87132263183594,200.95999145507812,0.2360885888338089,0.5233333110809326,193,0.019388834635416668,136.73432561196483,10.503703811232393,74.14248657226562,2.7750768661499023,0.5342223644256592,0.03951687282986111,-3.0774552822113037,3.0774552822113037,-43.265674388035166,43.265674388035166,,-1.4282942252981314,-41.870876709984685
test,TEST_0037,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0037/front.png,-11.911215782165527,-11.911215782165527,77.1741098834689,77.17410988346887,0.010776095920138888,17,0.0,40,187.5279083251953,143.7931365966797,0.26436305046081543,0.37446129322052,547,0.010776095920138888,77.1741098834689,2.8576948819798207,393.0340576171875,5.443140506744385,0.6387462019920349,0.11157904730902778,-11.911215782165527,11.911215782165527,77.17410988346887,77.17410988346887,17.0,40,187.5279083251953,143.7931365966797,0.26436305046081543,0.37446129322052,547,0.010776095920138888,77.1741098834689,2.8576948819798207,393.0340576171875,5.443140506744385,0.6387462019920349,0.11157904730902778,-11.911215782165527,11.911215782165527,77.17410988346887,77.17410988346887,17.0,,
test,TEST_0037,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0037/top.png,2.4849442528575167,,-147.66473120324375,,0.01629638671875,31,2.4849442528575167,31,143.76626586914062,219.0784149169922,0.242900088429451,0.5705167055130005,240,0.01629638671875,-147.66473120324375,10.904411242087036,186.10926818847656,3.6168336868286133,0.6230857372283936,0.03856065538194445,-2.602562189102173,2.602562189102173,32.33526879675625,32.33526879675625,,27,139.35733032226562,183.6939239501953,0.26638659834861755,0.4783695936203003,182,0.016255696614583332,-150.15361771979525,10.123637366173961,80.0032958984375,2.7296664714813232,0.5542182326316833,0.03823513454861111,-5.161098003387451,5.161098003387451,29.84638228020475,29.84638228020475,,-2.4849442528575167,32.33526879675625
test,TEST_0038,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0038/front.png,10.222168922424316,10.222168922424316,135.79362724719138,135.79362724719135,0.011942545572916666,20,0.0,34,164.0556640625,139.06076049804688,0.3241180181503296,0.3621373971303304,415,0.011942545572916666,135.79362724719138,1.2700200340739625,491.6309814453125,5.884749889373779,0.6349561810493469,0.0926174587673611,10.222168922424316,10.222168922424316,135.79362724719135,44.20637275280865,20.0,34,164.0556640625,139.06076049804688,0.3241180181503296,0.3621373971303304,415,0.011942545572916666,135.79362724719138,1.2700200340739625,491.6309814453125,5.884749889373779,0.6349561810493469,0.0926174587673611,10.222168922424316,10.222168922424316,135.79362724719135,44.20637275280865,20.0,,
test,TEST_0038,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0038/top.png,-5.846892065718233,,80.58126548828008,,0.025953504774305556,32,-5.846892065718233,32,190.07583618164062,216.39109802246094,0.3036675751209259,0.5635184844334921,277,0.025953504774305556,80.58126548828008,2.079360154832507,263.24542236328125,4.5492777824401855,0.6121565699577332,0.043755425347222224,6.1102213859558105,6.1102213859558105,-9.418734511719919,9.418734511719919,,33,195.80075073242188,217.09506225585938,0.2946162521839142,0.5653517246246338,284,0.026638454861111112,88.3940817321695,2.0692902848332415,126.17471313476562,3.4407434463500977,0.5481374263763428,0.04145643446180555,11.896358489990234,11.896358489990234,-1.6059182678305035,1.6059182678305035,,5.846892065718233,-9.418734511719919
test,TEST_0061,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0061/front.png,-8.770763397216797,-8.770763397216797,156.3331984290799,156.3331984290799,0.06894938151041667,22,0.0,40,187.4348907470703,142.13941955566406,0.27870625257492065,0.3701547384262085,553,0.06894938151041667,156.3331984290799,3.3343001354614725,471.5694580078125,5.751492500305176,0.6363407373428345,0.08885362413194445,-8.770763397216797,8.770763397216797,156.3331984290799,23.666801570920086,22.0,40,187.4348907470703,142.13941955566406,0.27870625257492065,0.3701547384262085,553,0.06894938151041667,156.3331984290799,3.3343001354614725,471.5694580078125,5.751492500305176,0.6363407373428345,0.08885362413194445,-8.770763397216797,8.770763397216797,156.3331984290799,23.666801570920086,22.0,,
test,TEST_0061,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0061/top.png,1.6975299609215426,,72.25356305373076,,0.041829427083333336,39,1.6975299609215426,39,193.82598876953125,196.75927734375,0.2598550617694855,0.5123939514160156,378,0.041829427083333336,72.25356305373076,2.851364253798988,245.37803649902344,4.200356960296631,0.6272755861282349,0.04153781467013889,-1.6523046493530273,1.6523046493530273,-17.74643694626924,17.74643694626924,,29,185.2401123046875,188.82908630371094,0.2689790725708008,0.49174241224924725,210,0.035664876302083336,73.28888964627617,3.1295548376668116,106.18507385253906,3.141301393508911,0.5540732145309448,0.03980848524305555,-3.925907611846924,3.925907611846924,-16.711110353723825,16.711110353723825,,-1.6975299609215426,-17.74643694626924
test,TEST_0069,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0069/front.png,-10.007979393005371,-10.007979393005371,105.30732371320735,105.30732371320732,0.005466037326388889,24,0.0,40,195.49459838867188,140.4892120361328,0.34656205773353577,0.3658573230107625,575,0.005466037326388889,105.30732371320735,3.961244477698607,336.72998046875,5.28659725189209,0.6273383498191833,0.0859375,-10.007979393005371,10.007979393005371,105.30732371320732,74.69267628679268,24.0,40,195.49459838867188,140.4892120361328,0.34656205773353577,0.3658573230107625,575,0.005466037326388889,105.30732371320735,3.961244477698607,336.72998046875,5.28659725189209,0.6273383498191833,0.0859375,-10.007979393005371,10.007979393005371,105.30732371320732,74.69267628679268,24.0,,
test,TEST_0069,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0069/top.png,-0.2553323382086071,,57.949862339686824,,0.015516493055555556,40,-0.2553323382086071,40,197.5126190185547,201.0,0.3157553970813751,0.5234375,399,0.015516493055555556,57.949862339686824,7.772177090148483,138.92037963867188,3.5234079360961914,0.5898938775062561,0.03726535373263889,0.0,0.0,-32.05013766031317,32.05013766031317,,40,197.0,199.0,0.3225608468055725,0.5182291666666666,399,0.015997992621527776,58.083278245774906,7.544990049565098,71.22018432617188,2.762256622314453,0.5354796648025513,0.03708224826388889,0.0,0.0,-31.916721754225094,31.916721754225094,,0.2553323382086071,-32.05013766031317
test,TEST_0076,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0076/front.png,7.883139133453369,7.883139133453369,171.75111437969136,171.75111437969133,0.05438232421875,24,0.0,40,206.9346160888672,151.03765869140625,0.3374823033809662,0.3933272361755371,567,0.05438232421875,171.75111437969136,5.304433878686766,497.7044372558594,6.083980083465576,0.635985255241394,0.10514322916666667,7.883139133453369,7.883139133453369,171.75111437969133,8.24888562030867,24.0,40,206.9346160888672,151.03765869140625,0.3374823033809662,0.3933272361755371,567,0.05438232421875,171.75111437969136,5.304433878686766,497.7044372558594,6.083980083465576,0.635985255241394,0.10514322916666667,7.883139133453369,7.883139133453369,171.75111437969133,8.24888562030867,24.0,,
test,TEST_0076,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0076/top.png,5.711412771327943,,132.214650875475,,0.05544704861111111,35,5.711412771327943,35,167.38876342773438,179.868408203125,0.2419700175523758,0.4684073130289714,306,0.05544704861111111,132.214650875475,3.9347585569901002,249.58436584472656,4.188175201416016,0.6134134531021118,0.04385715060763889,-5.875192642211914,5.875192642211914,42.214650875475,42.214650875475,,25,196.108154296875,189.5136260986328,0.2739618420600891,0.49352506796518963,154,0.05870225694444445,127.6651671096643,4.0999232902879665,107.47575378417969,3.15822172164917,0.5432482957839966,0.04212782118055555,-10.96338939666748,10.96338939666748,37.66516710966431,37.66516710966431,,-5.711412771327943,42.214650875475
test,TEST_0078,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0078/front.png,7.085172176361084,7.085172176361084,158.6748728907557,158.6748728907557,0.017903645833333332,24,0.0,39,141.8740997314453,147.54763793945312,0.324802964925766,0.38423864046732586,546,0.017903645833333332,158.6748728907557,2.5069446729126867,578.907470703125,6.289202690124512,0.6404250860214233,0.08528645833333333,7.085172176361084,7.085172176361084,158.6748728907557,21.325127109244306,24.0,39,141.8740997314453,147.54763793945312,0.324802964925766,0.38423864046732586,546,0.017903645833333332,158.6748728907557,2.5069446729126867,578.907470703125,6.289202690124512,0.6404250860214233,0.08528645833333333,7.085172176361084,7.085172176361084,158.6748728907557,21.325127109244306,24.0,,
test,TEST_0078,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0078/top.png,6.025360001314652,,58.87359200377857,,0.008687337239583334,27,6.025360001314652,27,191.37362670898438,202.51528930664062,0.2448127269744873,0.52738356590271,182,0.008687337239583334,58.87359200377857,2.716815663398148,335.6898193359375,4.710310935974121,0.6336990594863892,0.04135470920138889,-6.03768253326416,6.03768253326416,-31.12640799622143,31.12640799622143,,28,164.008056640625,169.57485961914062,0.2487967312335968,0.4416011969248454,195,0.009433322482638888,55.26117712292055,2.625723040059632,134.83291625976562,3.438669443130493,0.5608989596366882,0.03958468967013889,-11.993349075317383,11.993349075317383,-34.73882287707946,34.73882287707946,,-6.025360001314652,-31.12640799622143
test,TEST_0084,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0084/front.png,8.935613632202148,8.935613632202148,,,0.0,24,0.0,40,232.30401611328125,144.23583984375,0.29392755031585693,0.3756141662597656,498,0.0,,,573.74365234375,6.3302788734436035,0.6527085304260254,0.08571370442708333,8.935613632202148,8.935613632202148,,,24.0,40,232.30401611328125,144.23583984375,0.29392755031585693,0.3756141662597656,498,0.0,,,573.74365234375,6.3302788734436035,0.6527085304260254,0.08571370442708333,8.935613632202148,8.935613632202148,,,24.0,,
test,TEST_0084,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0084/top.png,2.6186169568911737,,-143.22291394954402,,0.008171929253472222,32,2.6186169568911737,32,140.77993774414062,185.06666564941406,0.27157115936279297,0.4819444417953491,260,0.008171929253472222,-143.22291394954402,4.682438663840027,316.3080749511719,4.717692852020264,0.6304096579551697,0.04172092013888889,-2.8886215686798096,2.8886215686798096,36.77708605045598,36.77708605045598,,26,186.3439483642578,142.9846954345703,0.2901216745376587,0.37235597769419354,165,0.008165147569444444,-146.051613790415,4.707140927730763,131.48704528808594,3.466643810272217,0.5573117136955261,0.04026963975694445,-5.108887195587158,5.108887195587158,33.94838620958501,33.94838620958501,,-2.6186169568911737,36.77708605045598
test,TEST_0085,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0085/front.png,-9.884123802185059,-9.884123802185059,130.49022580526287,130.49022580526287,0.008741590711805556,24,0.0,40,143.69216918945312,153.95294189453125,0.282869815826416,0.4009191195170085,548,0.008741590711805556,130.49022580526287,7.916429313708281,400.1853942871094,5.56805944442749,0.6481084227561951,0.0906982421875,-9.884123802185059,9.884123802185059,130.49022580526287,49.50977419473713,24.0,40,143.69216918945312,153.95294189453125,0.282869815826416,0.4009191195170085,548,0.008741590711805556,130.49022580526287,7.916429313708281,400.1853942871094,5.56805944442749,0.6481084227561951,0.0906982421875,-9.884123802185059,9.884123802185059,130.49022580526287,49.50977419473713,24.0,,
test,TEST_0085,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0085/top.png,4.597338955401497,,58.95237494335944,,0.015882703993055556,32,4.597338955401497,32,191.0582275390625,202.92727661132812,0.2718375623226166,0.528456449508667,255,0.015882703993055556,58.95237494335944,10.047756662581815,177.08436584472656,3.690430164337158,0.6113019585609436,0.03909640842013889,-4.879273891448975,4.879273891448975,-31.047625056640555,31.047625056640555,,30,195.5883331298828,206.2262420654297,0.28887495398521423,0.5370475053787231,224,0.016221788194444444,54.40695587303165,9.922105918411692,80.35598754882812,2.8078629970550537,0.556337833404541,0.03774685329861111,-9.090276718139648,9.090276718139648,-35.59304412696835,35.59304412696835,,-4.597338955401497,-31.047625056640555
test,TEST_0095,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0095/front.png,-14.912034034729004,-14.912034034729004,92.11132239154144,92.11132239154142,0.010552300347222222,6,0.0,40,174.20199584960938,145.66168212890625,0.2899434268474579,0.37932729721069336,566,0.010552300347222222,92.11132239154144,3.5815323650913182,405.4454650878906,5.384188175201416,0.6514443159103394,0.1073879665798611,-14.912034034729004,14.912034034729004,92.11132239154142,87.88867760845858,6.0,40,174.20199584960938,145.66168212890625,0.2899434268474579,0.37932729721069336,566,0.010552300347222222,92.11132239154144,3.5815323650913182,405.4454650878906,5.384188175201416,0.6514443159103394,0.1073879665798611,-14.912034034729004,14.912034034729004,92.11132239154142,87.88867760845858,6.0,,
test,TEST_0095,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0095/top.png,-9.226883269388571,,51.89125566320428,,0.025858561197916668,28,-9.226883269388571,28,180.3192138671875,185.72528076171875,0.2798645794391632,0.4836595853169759,196,0.025858561197916668,51.89125566320428,13.64486541182162,232.16775512695312,3.799696683883667,0.6400188207626343,0.03598361545138889,9.004778861999512,9.004778861999512,-38.10874433679572,38.10874433679572,,27,190.0195770263672,186.67938232421875,0.2922937572002411,0.486144224802653,182,0.007147894965277778,63.291164976797326,3.5801029664860855,93.46173095703125,2.76731276512146,0.5722232460975647,0.03372531467013889,18.042133331298828,18.042133331298828,-26.70883502320268,26.70883502320268,,9.226883269388571,-38.10874433679572
test,TEST_0105,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0105/front.png,8.923988342285156,8.923988342285156,171.7153657233216,171.7153657233216,0.026136610243055556,24,0.0,40,232.1912841796875,159.43260192871094,0.3062627613544464,0.41518906752268475,527,0.026136610243055556,171.7153657233216,3.406152648500906,566.413330078125,6.382706642150879,0.6511244177818298,0.09570990668402778,8.923988342285156,8.923988342285156,171.7153657233216,8.28463427667839,24.0,40,232.1912841796875,159.43260192871094,0.3062627613544464,0.41518906752268475,527,0.026136610243055556,171.7153657233216,3.406152648500906,566.413330078125,6.382706642150879,0.6511244177818298,0.09570990668402778,8.923988342285156,8.923988342285156,171.7153657233216,8.28463427667839,24.0,,
test,TEST_0105,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0105/top.png,5.049467292158482,,135.45834007993636,,0.03830295138888889,27,5.049467292158482,27,196.16787719726562,187.03451538085938,0.2841171622276306,0.487069050470988,176,0.03830295138888889,135.45834007993636,2.4535225356721235,278.549560546875,4.406241416931152,0.6286715269088745,0.040337456597222224,-5.027739524841309,5.027739524841309,-44.54165992006364,44.54165992006364,,27,206.66844177246094,175.1572265625,0.26684510707855225,0.45613861083984375,182,0.028299967447916668,128.86471995181668,3.008577229244769,116.23974609375,3.259371042251587,0.5626076459884644,0.039177788628472224,-9.950626373291016,9.950626373291016,38.86471995181668,38.86471995181668,,-5.049467292158482,-44.54165992006364
test,TEST_0112,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0112/front.png,9.930925369262695,9.930925369262695,168.6984923458534,168.69849234585342,0.06836615668402778,24,0.0,40,252.61923217773438,137.74942016601562,0.3009270429611206,0.358722448348999,516,0.06836615668402778,168.6984923458534,3.873949496978065,491.82232666015625,5.844567775726318,0.6407681703567505,0.0942654079861111,9.930925369262695,9.930925369262695,168.69849234585342,11.301507654146576,24.0,40,252.61923217773438,137.74942016601562,0.3009270429611206,0.358722448348999,516,0.06836615668402778,168.6984923458534,3.873949496978065,491.82232666015625,5.844567775726318,0.6407681703567505,0.0942654079861111,9.930925369262695,9.930925369262695,168.69849234585342,11.301507654146576,24.0,,
test,TEST_0112,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0112/top.png,1.3106102060225737,,129.1417896560104,,0.06938340928819445,40,1.3106102060225737,40,163.86468505859375,175.38836669921875,0.27575963735580444,0.4567405382792155,400,0.06938340928819445,129.1417896560104,3.2363010223620425,289.31085205078125,4.372949123382568,0.6236106157302856,0.04261610243055555,-1.023030161857605,1.023030161857605,39.14178965601039,39.14178965601039,,37,192.2273406982422,187.0582275390625,0.25821223855018616,0.4871308008829753,343,0.06989203559027778,127.80421309586966,3.207949749552855,120.88172912597656,3.2516684532165527,0.5551939606666565,0.041239420572916664,-2.819105863571167,2.819105863571167,37.80421309586967,37.80421309586967,,-1.3106102060225737,39.14178965601039
test,TEST_0115,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0115/front.png,9.904183387756348,9.904183387756348,165.47540698712717,165.47540698712714,0.014600965711805556,24,0.0,40,190.2916259765625,171.0304412841797,0.30221474170684814,0.44539177417755127,565,0.014600965711805556,165.47540698712717,16.356165515333593,294.8699645996094,4.983964920043945,0.620269238948822,0.0790134006076389,9.904183387756348,9.904183387756348,165.47540698712714,14.524593012872856,24.0,40,190.2916259765625,171.0304412841797,0.30221474170684814,0.44539177417755127,565,0.014600965711805556,165.47540698712717,16.356165515333593,294.8699645996094,4.983964920043945,0.620269238948822,0.0790134006076389,9.904183387756348,9.904183387756348,165.47540698712714,14.524593012872856,24.0,,
