sigma,split,sample_id,view,image_path,fft_high_freq_ratio,laplacian_var,noise_residual_std,edge_density
0.5,dev,DEV_012,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_012/front.png,0.5753122568130493,213.10784912109375,4.722141742706299,0.0671115451388889
0.5,dev,DEV_012,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_012/top.png,0.5325036644935608,85.38395690917969,3.045334815979004,0.03632948133680555
0.5,dev,DEV_013,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_013/front.png,0.56199711561203,162.34092712402344,4.250495433807373,0.05931260850694445
0.5,dev,DEV_013,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_013/top.png,0.5315148234367371,75.12520599365234,2.926009178161621,0.04043240017361111
0.5,dev,DEV_014,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_014/front.png,0.5645110011100769,150.70819091796875,4.022124767303467,0.052978515625
0.5,dev,DEV_014,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_014/top.png,0.5316802859306335,70.53585815429688,2.816150188446045,0.03335910373263889
0.5,dev,DEV_015,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_015/front.png,0.5986647009849548,204.10447692871094,4.434545516967773,0.05318874782986111
0.5,dev,DEV_015,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_015/top.png,0.5569280982017517,107.41670227050781,3.2260684967041016,0.034891764322916664
0.5,dev,DEV_016,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_016/front.png,0.578955352306366,153.46359252929688,3.8444886207580566,0.034993489583333336
0.5,dev,DEV_016,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_016/top.png,0.5475918650627136,98.07174682617188,3.038991689682007,0.034952799479166664
0.5,dev,DEV_017,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_017/front.png,0.555233895778656,204.31126403808594,4.708013534545898,0.0615234375
0.5,dev,DEV_017,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_017/top.png,0.5559098720550537,92.37892150878906,3.152054786682129,0.03803846571180555
0.5,dev,DEV_018,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_018/front.png,0.5606149435043335,146.3336639404297,3.846815824508667,0.05436876085069445
0.5,dev,DEV_018,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_018/top.png,0.5566287636756897,86.11866760253906,2.9202542304992676,0.03619384765625
0.5,dev,DEV_019,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_019/front.png,0.567385733127594,181.75257873535156,4.2868547439575195,0.06897650824652778
0.5,dev,DEV_019,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_019/top.png,0.5291323661804199,89.17920684814453,3.0487887859344482,0.035210503472222224
0.5,dev,DEV_020,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_020/front.png,0.553753674030304,135.60423278808594,3.8838329315185547,0.044121636284722224
0.5,dev,DEV_020,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_020/top.png,0.5352784991264343,63.75685501098633,2.7422688007354736,0.03786892361111111
0.5,dev,DEV_021,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_021/front.png,0.5721660256385803,177.16452026367188,4.218966960906982,0.04437255859375
0.5,dev,DEV_021,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_021/top.png,0.5382122993469238,116.32662200927734,3.51562762260437,0.037434895833333336
0.5,dev,DEV_022,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_022/front.png,0.5754169821739197,231.5648651123047,4.82411003112793,0.06173366970486111
0.5,dev,DEV_022,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_022/top.png,0.5599432587623596,117.81244659423828,3.4487791061401367,0.036614312065972224
0.5,dev,DEV_023,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_023/front.png,0.5723150372505188,180.575439453125,4.31352424621582,0.051079644097222224
0.5,dev,DEV_023,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_023/top.png,0.5471215844154358,85.03705596923828,2.9358041286468506,0.029744466145833332
0.5,dev,DEV_024,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_024/front.png,0.5431172847747803,139.40386962890625,3.8722352981567383,0.034857855902777776
0.5,dev,DEV_024,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_024/top.png,0.5162797570228577,69.27951049804688,2.8222057819366455,0.029696994357638888
0.5,dev,DEV_025,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_025/front.png,0.5558536648750305,157.5622100830078,3.9686286449432373,0.035400390625
0.5,dev,DEV_025,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_025/top.png,0.5384359955787659,99.46481323242188,3.1661508083343506,0.03547498914930555
0.5,dev,DEV_026,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_026/front.png,0.5542306900024414,143.62417602539062,3.9170830249786377,0.05609130859375
0.5,dev,DEV_026,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_026/top.png,0.5150761008262634,73.20330810546875,2.7706298828125,0.030659993489583332
0.5,dev,DEV_027,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_027/front.png,0.5667282342910767,200.20465087890625,4.45801305770874,0.06324598524305555
0.5,dev,DEV_027,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_027/top.png,0.5645722150802612,104.0718765258789,3.0896852016448975,0.036933051215277776
0.5,dev,DEV_028,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_028/front.png,0.5562455058097839,192.57298278808594,4.425123691558838,0.053507486979166664
0.5,dev,DEV_028,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_028/top.png,0.5374284982681274,99.19732666015625,3.1668121814727783,0.03879123263888889
0.5,dev,DEV_029,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_029/front.png,0.5673658847808838,179.5257568359375,4.340889930725098,0.06132676866319445
0.5,dev,DEV_029,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_029/top.png,0.5455992221832275,90.59545135498047,3.0463266372680664,0.03818088107638889
0.5,dev,DEV_030,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_030/front.png,0.5658703446388245,193.61465454101562,4.494279384613037,0.05708143446180555
0.5,dev,DEV_030,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_030/top.png,0.5922242403030396,98.15939331054688,3.1164517402648926,0.03691270616319445
0.5,dev,DEV_031,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_031/front.png,0.5774589776992798,204.38934326171875,4.510488033294678,0.06580268012152778
0.5,dev,DEV_031,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_031/top.png,0.5302282571792603,92.38955688476562,3.0648844242095947,0.034037272135416664
0.5,dev,DEV_032,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_032/front.png,0.5762890577316284,250.54837036132812,5.010258674621582,0.07090250651041667
0.5,dev,DEV_032,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_032/top.png,0.5483668446540833,106.2098159790039,3.3056299686431885,0.03848605685763889
0.5,dev,DEV_033,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_033/front.png,0.5579785704612732,163.99005126953125,4.238503932952881,0.05019802517361111
0.5,dev,DEV_033,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_033/top.png,0.5065231323242188,89.28108215332031,3.2402713298797607,0.03675672743055555
0.5,dev,DEV_034,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_034/front.png,0.5611562132835388,160.8681182861328,4.217994213104248,0.059699164496527776
0.5,dev,DEV_034,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_034/top.png,0.5222897529602051,64.53964233398438,2.6865696907043457,0.033759223090277776
0.5,dev,DEV_035,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_035/front.png,0.5712342858314514,174.3302001953125,4.2285566329956055,0.046196831597222224
0.5,dev,DEV_035,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_035/top.png,0.5524285435676575,98.91717529296875,3.1361467838287354,0.017259385850694444
0.5,dev,DEV_036,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_036/front.png,0.5691919922828674,251.246826171875,4.963625907897949,0.06638590494791667
0.5,dev,DEV_036,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_036/top.png,0.5507563948631287,127.37879943847656,3.4713327884674072,0.037882486979166664
0.5,dev,DEV_037,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_037/front.png,0.5913190841674805,182.36973571777344,4.18397331237793,0.03995090060763889
0.5,dev,DEV_037,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_037/top.png,0.5516601204872131,113.21541595458984,3.284498691558838,0.029696994357638888
0.5,dev,DEV_038,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_038/front.png,0.5556439161300659,214.82899475097656,4.774232387542725,0.07109917534722222
0.5,dev,DEV_038,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_038/top.png,0.5165064930915833,96.36991119384766,3.215482711791992,0.03352186414930555
0.5,dev,DEV_039,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_039/front.png,0.5502636432647705,138.32350158691406,3.945523738861084,0.06458875868055555
0.5,dev,DEV_039,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_039/top.png,0.5469030141830444,62.24051284790039,2.6750149726867676,0.036261664496527776
0.5,dev,DEV_040,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_040/front.png,0.5584877133369446,174.14410400390625,4.224569797515869,0.054450141059027776
0.5,dev,DEV_040,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_040/top.png,0.5325055718421936,87.50843048095703,3.0290257930755615,0.03266737196180555
0.5,dev,DEV_041,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_041/front.png,0.5670151114463806,197.5896453857422,4.423000335693359,0.056159125434027776
0.5,dev,DEV_041,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_041/top.png,0.5440050959587097,123.15140533447266,3.4538967609405518,0.030476888020833332
0.5,dev,DEV_042,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_042/front.png,0.5704831480979919,190.53155517578125,4.5415239334106445,0.059868706597222224
0.5,dev,DEV_042,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_042/top.png,0.5439789891242981,80.30146026611328,2.979771852493286,0.037007649739583336
0.5,dev,DEV_043,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_043/front.png,0.5584984421730042,198.75279235839844,4.4554853439331055,0.05287000868055555
0.5,dev,DEV_043,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_043/top.png,0.5352657437324524,96.47219848632812,3.1996712684631348,0.03963894314236111
0.5,dev,DEV_044,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_044/front.png,0.5793522000312805,197.11590576171875,4.47633171081543,0.058085123697916664
0.5,dev,DEV_044,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_044/top.png,0.5515346527099609,88.34738159179688,2.9428257942199707,0.03438991970486111
0.5,dev,DEV_045,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_045/front.png,0.5690946578979492,149.92431640625,3.9728968143463135,0.041008843315972224
0.5,dev,DEV_045,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_045/top.png,0.5425921678543091,71.34564971923828,2.756423234939575,0.029425726996527776
0.5,dev,DEV_046,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_046/front.png,0.5683667063713074,181.59112548828125,4.200992107391357,0.04353162977430555
0.5,dev,DEV_046,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_046/top.png,0.5485212206840515,96.74020385742188,3.0688741207122803,0.03565809461805555
0.5,dev,DEV_047,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_047/front.png,0.5687707662582397,129.9724884033203,3.6602256298065186,0.0289306640625
0.5,dev,DEV_047,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_047/top.png,0.53486567735672,75.92800903320312,2.803215742111206,0.03323703342013889
0.5,dev,DEV_048,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_048/front.png,0.5704382061958313,185.8454132080078,4.4852070808410645,0.06334092881944445
0.5,dev,DEV_048,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_048/top.png,0.5377607941627502,77.51890563964844,2.955378293991089,0.037251790364583336
0.5,dev,DEV_049,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_049/front.png,0.5665692090988159,229.05636596679688,4.848810195922852,0.0815090603298611
0.5,dev,DEV_049,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_049/top.png,0.5301754474639893,108.71723937988281,3.2986347675323486,0.03465440538194445
0.5,dev,DEV_050,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_050/front.png,0.5641001462936401,197.15374755859375,4.523745536804199,0.0506591796875
0.5,dev,DEV_050,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_050/top.png,0.5309682488441467,99.569091796875,3.2456488609313965,0.03493923611111111
0.5,dev,DEV_051,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_051/front.png,0.5801035165786743,157.00474548339844,3.9135375022888184,0.035712348090277776
0.5,dev,DEV_051,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_051/top.png,0.5531352758407593,89.27140045166016,2.897773504257202,0.025716145833333332
0.5,dev,DEV_052,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_052/front.png,0.572604238986969,252.925048828125,5.096543788909912,0.07562255859375
0.5,dev,DEV_052,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_052/top.png,0.517174243927002,106.36312103271484,3.4653990268707275,0.038920084635416664
0.5,dev,DEV_053,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_053/front.png,0.5618674755096436,213.92230224609375,4.613431453704834,0.058953179253472224
0.5,dev,DEV_053,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_053/top.png,0.5486633777618408,105.34699249267578,3.244147777557373,0.03544786241319445
0.5,dev,DEV_054,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_054/front.png,0.5572524070739746,218.99227905273438,4.705954551696777,0.056396484375
0.5,dev,DEV_054,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_054/top.png,0.5402266979217529,112.01509094238281,3.3820440769195557,0.03748914930555555
0.5,dev,DEV_055,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_055/front.png,0.5735658407211304,230.71875,4.758975982666016,0.06785074869791667
0.5,dev,DEV_055,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_055/top.png,0.5431256890296936,102.93094635009766,3.233630418777466,0.039021809895833336
0.5,dev,DEV_056,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_056/front.png,0.5462727546691895,126.35517120361328,3.8293087482452393,0.054694281684027776
0.5,dev,DEV_056,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_056/top.png,0.5157635807991028,62.21127700805664,2.6730504035949707,0.03404405381944445
0.5,dev,DEV_057,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_057/front.png,0.5616123676300049,257.6357421875,5.135869026184082,0.06953260633680555
0.5,dev,DEV_057,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_057/top.png,0.5377329587936401,104.71324920654297,3.406928777694702,0.04073757595486111
0.5,dev,DEV_058,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_058/front.png,0.5465684533119202,156.20684814453125,4.043792247772217,0.03872341579861111
0.5,dev,DEV_058,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_058/top.png,0.5200461745262146,86.54073333740234,3.0258686542510986,0.03541395399305555
0.5,dev,DEV_059,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_059/front.png,0.5639110207557678,210.0601348876953,4.579758167266846,0.06890190972222222
0.5,dev,DEV_059,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_059/top.png,0.5599443316459656,104.01497650146484,3.2055962085723877,0.036017523871527776
0.5,dev,DEV_060,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_060/front.png,0.5633761882781982,230.83447265625,4.827049255371094,0.056389702690972224
0.5,dev,DEV_060,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_060/top.png,0.5428338050842285,118.14620208740234,3.490083694458008,0.03959825303819445
0.5,dev,DEV_061,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_061/front.png,0.5642729997634888,256.5093994140625,4.941465854644775,0.08238389756944445
0.5,dev,DEV_061,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_061/top.png,0.552847146987915,174.34207153320312,4.1858744621276855,0.043023003472222224
0.5,dev,DEV_062,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_062/front.png,0.5615847706794739,228.71669006347656,4.909448146820068,0.0839572482638889
0.5,dev,DEV_062,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_062/top.png,0.5348242521286011,112.79918670654297,3.5087625980377197,0.037089029947916664
0.5,dev,DEV_063,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_063/front.png,0.5714058876037598,244.42584228515625,4.93022346496582,0.0652804904513889
0.5,dev,DEV_063,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_063/top.png,0.5375738143920898,149.6271209716797,3.8942365646362305,0.04124620225694445
0.5,dev,DEV_064,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_064/front.png,0.5743037462234497,235.63546752929688,4.902970314025879,0.07148573133680555
0.5,dev,DEV_064,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_064/top.png,0.5457561612129211,102.50575256347656,3.2282025814056396,0.037150065104166664
0.5,dev,DEV_065,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_065/front.png,0.5579022765159607,169.46832275390625,4.148723602294922,0.04551866319444445
0.5,dev,DEV_065,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_065/top.png,0.5345439314842224,100.07476806640625,3.20357084274292,0.028550889756944444
0.5,dev,DEV_066,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_066/front.png,0.5592737793922424,261.4370422363281,5.164161682128906,0.06245252821180555
0.5,dev,DEV_066,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_066/top.png,0.5333765149116516,118.49923706054688,3.525735855102539,0.037353515625
0.5,dev,DEV_067,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_067/front.png,0.5750941038131714,174.6654510498047,4.165757656097412,0.044514973958333336
0.5,dev,DEV_067,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_067/top.png,0.5413033962249756,91.5876693725586,3.1099321842193604,0.03778076171875
0.5,dev,DEV_068,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_068/front.png,0.5735771059989929,137.9972686767578,3.785933494567871,0.027533637152777776
0.5,dev,DEV_068,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_068/top.png,0.5088309049606323,75.44252014160156,2.8713457584381104,0.029256184895833332
0.5,dev,DEV_069,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_069/front.png,0.5562695264816284,178.23046875,4.284148216247559,0.04660373263888889
0.5,dev,DEV_069,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_069/top.png,0.5191740989685059,105.47451782226562,3.4015495777130127,0.03849962022569445
0.5,dev,DEV_070,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_070/front.png,0.563601553440094,194.33482360839844,4.385176181793213,0.04827880859375
0.5,dev,DEV_070,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_070/top.png,0.5455960035324097,109.55233764648438,3.2637884616851807,0.033935546875
0.5,dev,DEV_071,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_071/front.png,0.5726521015167236,239.70887756347656,5.039581298828125,0.08467610677083333
0.5,dev,DEV_071,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_071/top.png,0.545912504196167,105.51202392578125,3.3631372451782227,0.038106282552083336
0.5,dev,DEV_072,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_072/front.png,0.5671122074127197,281.25811767578125,5.364897727966309,0.07777235243055555
0.5,dev,DEV_072,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_072/top.png,0.5359203219413757,121.01889038085938,3.5166027545928955,0.03774685329861111
0.5,dev,DEV_073,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_073/front.png,0.581344723701477,229.53903198242188,4.689579010009766,0.053731282552083336
0.5,dev,DEV_073,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_073/top.png,0.5635720491409302,158.26951599121094,3.836521625518799,0.04208034939236111
0.5,dev,DEV_074,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_074/front.png,0.5629855990409851,226.60498046875,4.67485237121582,0.06327311197916667
0.5,dev,DEV_074,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_074/top.png,0.5181977152824402,105.41050720214844,3.4192354679107666,0.040473090277777776
0.5,dev,DEV_075,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_075/front.png,0.5626764893531799,237.94113159179688,4.986959934234619,0.08073594835069445
0.5,dev,DEV_075,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_075/top.png,0.5495085716247559,111.84326171875,3.390043258666992,0.038581000434027776
0.5,dev,DEV_076,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_076/front.png,0.5628044605255127,179.8380584716797,4.3392229080200195,0.050252278645833336
0.5,dev,DEV_076,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_076/top.png,0.5364866256713867,100.69436645507812,3.267275094985962,0.040032280815972224
0.5,dev,DEV_077,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_077/front.png,0.5569211840629578,169.68490600585938,4.375077247619629,0.07775200737847222
0.5,dev,DEV_077,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_077/top.png,0.522711992263794,88.58491516113281,3.1484501361846924,0.036234537760416664
0.5,dev,DEV_078,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_078/front.png,0.5684952735900879,156.7340087890625,4.024744987487793,0.04878065321180555
0.5,dev,DEV_078,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_078/top.png,0.544840931892395,72.56975555419922,2.7068538665771484,0.032307942708333336
0.5,dev,DEV_079,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_079/front.png,0.554695188999176,208.36407470703125,4.680178642272949,0.0812106662326389
0.5,dev,DEV_079,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_079/top.png,0.5277475714683533,98.76496887207031,3.3123984336853027,0.03763156467013889
0.5,dev,DEV_080,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_080/front.png,0.581929624080658,234.93299865722656,4.840775489807129,0.050713433159722224
0.5,dev,DEV_080,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_080/top.png,0.563021183013916,135.78846740722656,3.653007745742798,0.03886583116319445
0.5,dev,DEV_081,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_081/front.png,0.5753434300422668,179.81515502929688,4.305546283721924,0.049567328559027776
0.5,dev,DEV_081,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_081/top.png,0.5311939120292664,94.77011108398438,3.1674156188964844,0.03414577907986111
0.5,dev,DEV_082,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_082/front.png,0.5596845149993896,145.27395629882812,3.9942381381988525,0.06745062934027778
0.5,dev,DEV_082,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_082/top.png,0.5450552105903625,80.1969223022461,3.0099117755889893,0.03703477647569445
0.5,dev,DEV_083,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_083/front.png,0.5750071406364441,152.2753143310547,3.969529867172241,0.04155137803819445
0.5,dev,DEV_083,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_083/top.png,0.5270153284072876,80.5766830444336,2.985757827758789,0.031901041666666664
0.5,dev,DEV_084,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_084/front.png,0.573964536190033,145.29791259765625,3.882840871810913,0.03785536024305555
0.5,dev,DEV_084,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_084/top.png,0.5633490085601807,81.31230926513672,2.848527431488037,0.034708658854166664
0.5,dev,DEV_085,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_085/front.png,0.5655261874198914,253.19625854492188,5.048727989196777,0.06844075520833333
0.5,dev,DEV_085,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_085/top.png,0.5479506850242615,120.66901397705078,3.489891767501831,0.03968641493055555
0.5,dev,DEV_086,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_086/front.png,0.5602690577507019,199.7884063720703,4.40540885925293,0.04440646701388889
0.5,dev,DEV_086,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_086/top.png,0.5314862728118896,126.40501403808594,3.6704437732696533,0.04132080078125
0.5,dev,DEV_087,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_087/front.png,0.5508307814598083,215.16525268554688,4.711262226104736,0.052449544270833336
0.5,dev,DEV_087,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_087/top.png,0.5326815247535706,105.95370483398438,3.370067834854126,0.03717041015625
0.5,dev,DEV_088,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_088/front.png,0.574506402015686,269.23431396484375,5.120009899139404,0.06943766276041667
0.5,dev,DEV_088,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_088/top.png,0.5475786924362183,121.53927612304688,3.4618515968322754,0.03526475694444445
0.5,dev,DEV_089,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_089/front.png,0.5626837611198425,155.13870239257812,3.9684641361236572,0.030402289496527776
0.5,dev,DEV_089,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_089/top.png,0.5319790840148926,87.95071411132812,3.0004405975341797,0.034674750434027776
0.5,dev,DEV_090,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_090/front.png,0.5661454796791077,169.77198791503906,4.297861099243164,0.059855143229166664
0.5,dev,DEV_090,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_090/top.png,0.5404195189476013,73.97503662109375,2.8759748935699463,0.03379991319444445
0.5,dev,DEV_091,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_091/front.png,0.5708280205726624,168.45556640625,4.144140243530273,0.04139539930555555
0.5,dev,DEV_091,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_091/top.png,0.5373173356056213,97.13333129882812,3.1522271633148193,0.030558268229166668
0.5,dev,DEV_092,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_092/front.png,0.565621554851532,139.9835968017578,3.7905995845794678,0.03401014539930555
0.5,dev,DEV_092,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_092/top.png,0.546944797039032,75.23580169677734,2.733032464981079,0.02947998046875
0.5,dev,DEV_093,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_093/front.png,0.5610044002532959,178.70440673828125,4.380921840667725,0.05748155381944445
0.5,dev,DEV_093,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_093/top.png,0.5459970235824585,87.25004577636719,3.0318729877471924,0.03668212890625
0.5,dev,DEV_094,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_094/front.png,0.5597198605537415,209.78306579589844,4.780427932739258,0.0697970920138889
0.5,dev,DEV_094,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_094/top.png,0.538314163684845,88.296630859375,3.1438214778900146,0.034830729166666664
0.5,dev,DEV_095,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_095/front.png,0.5773643851280212,177.91075134277344,4.212766170501709,0.044182671440972224
0.5,dev,DEV_095,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_095/top.png,0.5371454954147339,83.10791015625,2.8535878658294678,0.03419325086805555
0.5,dev,DEV_096,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_096/front.png,0.5900686383247375,203.0909881591797,4.456786155700684,0.05150010850694445
0.5,dev,DEV_096,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_096/top.png,0.5488293766975403,105.66070556640625,3.1933276653289795,0.0347900390625
