scale,split,sample_id,view,image_path,crop_h,crop_w,mask_area_ratio,fft_high_freq_ratio,laplacian_var,noise_residual_std,edge_density
1.0,train,TRAIN_0236,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0236/top.png,91,86,0.6199846664962944,0.6343719959259033,509.3940734863281,6.078330993652344,0.030794786608740098
1.0,train,TRAIN_0243,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0243/front.png,86,103,0.22194626326484534,0.5944671034812927,156.49085998535156,3.135676383972168,0.028561752088507565
1.0,train,TRAIN_0243,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0243/top.png,384,384,0.009311252170138888,0.5401334762573242,167.597900390625,4.272316932678223,0.037529839409722224
1.0,train,TRAIN_0253,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0253/front.png,186,71,0.27071028320460394,0.6287014484405518,177.39724731445312,3.2857730388641357,0.021808268968650613
1.0,train,TRAIN_0253,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0253/top.png,384,384,0.006103515625,0.5300503969192505,155.20816040039062,4.078445911407471,0.037407769097222224
1.0,train,TRAIN_0259,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0259/front.png,264,122,0.34758445106805763,0.716747522354126,402.1815185546875,4.9578070640563965,0.0340598609041232
1.0,train,TRAIN_0259,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0259/top.png,99,82,0.6028578467602858,0.7109952569007874,755.8455200195312,7.547072410583496,0.043729982754372995
1.0,train,TRAIN_0262,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0262/front.png,190,125,0.40197894736842105,0.7115438580513,557.5289916992188,6.055365562438965,0.04176842105263158
1.0,train,TRAIN_0262,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0262/top.png,85,86,0.6543091655266758,0.6964942812919617,719.9066772460938,6.971035957336426,0.0387140902872777
1.0,train,TRAIN_0273,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0273/front.png,189,64,0.2935681216931217,0.6306262612342834,191.30224609375,3.404498338699341,0.02273478835978836
1.0,train,TRAIN_0273,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0273/top.png,384,384,0.005364312065972222,0.532034158706665,155.11407470703125,4.094693660736084,0.03692626953125
1.0,train,TRAIN_0280,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0280/front.png,258,122,0.3533168128097598,0.7153801918029785,391.54058837890625,5.170304298400879,0.03373999237514297
1.0,train,TRAIN_0280,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0280/top.png,85,101,0.5760046592894583,0.6610142588615417,540.9248657226562,6.36332368850708,0.029935934769947582
1.0,train,TRAIN_0289,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0289/front.png,384,384,0.019565158420138888,0.6105335354804993,422.29083251953125,6.275055408477783,0.07306586371527778
1.0,train,TRAIN_0289,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0289/top.png,384,384,0.0024210611979166665,0.5063185095787048,137.32667541503906,3.9155571460723877,0.036376953125
1.0,train,TRAIN_0295,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0295/front.png,384,384,0.019565158420138888,0.6120460033416748,437.2061462402344,6.3619561195373535,0.0729031032986111
1.0,train,TRAIN_0295,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0295/top.png,384,384,0.0024210611979166665,0.5114727020263672,145.62747192382812,4.015628814697266,0.03634982638888889
1.0,train,TRAIN_0305,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0305/front.png,163,108,0.5086344012724381,0.7338240742683411,654.5285034179688,6.569321155548096,0.05686207680072711
1.0,train,TRAIN_0305,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0305/top.png,48,118,0.3313912429378531,0.5703666806221008,235.36688232421875,4.415438652038574,0.016596045197740113
1.0,train,TRAIN_0311,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0311/front.png,186,248,0.37875043357613597,0.6726306676864624,192.7822723388672,3.3625519275665283,0.018275234131113424
1.0,train,TRAIN_0311,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0311/top.png,230,114,0.5441266209000762,0.6930428743362427,458.3342590332031,5.843775272369385,0.036536994660564454
1.0,train,TRAIN_0313,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0313/front.png,140,168,0.23256802721088435,0.6328563690185547,140.73477172851562,2.7957983016967773,0.011862244897959184
1.0,train,TRAIN_0313,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0313/top.png,147,133,0.5074420745741905,0.7592635750770569,1204.595947265625,9.550582885742188,0.0613267863536392
1.0,train,TRAIN_0319,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0319/front.png,157,157,0.3574181508377622,0.6652172803878784,270.3768005371094,3.925142765045166,0.020852772931964785
1.0,train,TRAIN_0319,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0319/top.png,174,94,0.4807410124724872,0.7179471254348755,783.2623901367188,7.486438274383545,0.04756664221080949
1.0,train,TRAIN_0323,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0323/front.png,384,384,0.016153971354166668,0.6034233570098877,383.8522033691406,6.070988178253174,0.06953938802083333
1.0,train,TRAIN_0323,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0323/top.png,384,384,0.00244140625,0.5183122754096985,139.39584350585938,3.956315755844116,0.03653293185763889
1.0,train,TRAIN_0329,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0329/front.png,131,168,0.2181479462013813,0.5931997299194336,104.90121459960938,2.4207820892333984,0.011995637949836423
1.0,train,TRAIN_0329,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0329/top.png,140,120,0.5549404761904762,0.7610672116279602,1078.8721923828125,8.996949195861816,0.05327380952380952
1.0,train,TRAIN_0332,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0332/front.png,384,384,0.022806803385416668,0.6189325451850891,493.8298034667969,6.68303918838501,0.07356770833333333
1.0,train,TRAIN_0332,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0332/top.png,384,384,0.0025227864583333335,0.5030924081802368,131.55319213867188,3.8764305114746094,0.036580403645833336
1.0,train,TRAIN_0348,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0348/front.png,156,94,0.5402345881069285,0.7313377261161804,758.3511962890625,7.10421085357666,0.052509547190398256
1.0,train,TRAIN_0348,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0348/top.png,53,102,0.4626341102478727,0.6235820055007935,761.026611328125,7.580923557281494,0.05438401775804662
1.0,train,TRAIN_0357,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0357/front.png,218,117,0.5819807104210774,0.7365134358406067,715.4451293945312,6.838012218475342,0.05920175644946287
1.0,train,TRAIN_0357,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0357/top.png,96,90,0.627199074074074,0.6371004581451416,522.2763671875,5.933167934417725,0.03888888888888889
1.0,train,TRAIN_0361,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0361/front.png,384,384,0.016160753038194444,0.6065483689308167,408.90960693359375,6.225156784057617,0.06964111328125
1.0,train,TRAIN_0361,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0361/top.png,384,384,0.00244140625,0.5179340243339539,145.00416564941406,4.025681495666504,0.03651258680555555
1.0,train,TRAIN_0364,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0364/front.png,218,94,0.5570466523521375,0.7282037734985352,751.5459594726562,6.859792709350586,0.07154011321491313
1.0,train,TRAIN_0364,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0364/top.png,54,111,0.37037037037037035,0.520271897315979,162.12045288085938,3.400054931640625,0.009676343009676344
1.0,train,TRAIN_0373,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0373/front.png,182,92,0.5445532728141423,0.7378212809562683,852.050048828125,7.443284034729004,0.06557572861920688
1.0,train,TRAIN_0373,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0373/top.png,50,106,0.37471698113207547,0.5190441012382507,193.91207885742188,3.5658230781555176,0.019622641509433963
1.0,train,TRAIN_0375,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0375/front.png,384,384,0.024922688802083332,0.6214033961296082,508.1863708496094,6.751046180725098,0.0754733615451389
1.0,train,TRAIN_0375,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0375/top.png,384,384,0.002658420138888889,0.5157393217086792,140.09422302246094,3.950730323791504,0.03668212890625
1.0,train,TRAIN_0380,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0380/front.png,151,91,0.5320573466268831,0.7367068529129028,731.01318359375,7.101245403289795,0.043519394512771994
1.0,train,TRAIN_0380,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0380/top.png,51,102,0.46078431372549017,0.6641970872879028,663.5078735351562,6.980360984802246,0.0196078431372549
1.0,train,TRAIN_0386,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0386/front.png,186,99,0.507168458781362,0.7625048160552979,894.244384765625,7.789491176605225,0.03844900619094167
1.0,train,TRAIN_0386,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0386/top.png,60,107,0.5166666666666667,0.6570116281509399,554.2869262695312,6.675675392150879,0.03099688473520249
1.0,train,TRAIN_0387,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0387/front.png,96,108,0.3917824074074074,0.6843608021736145,356.4523620605469,4.772485733032227,0.019772376543209878
1.0,train,TRAIN_0387,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0387/top.png,384,384,0.010687934027777778,0.543076753616333,165.7489776611328,4.253612995147705,0.036919487847222224
1.0,train,TRAIN_0390,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0390/front.png,184,127,0.42096028757274906,0.6847147345542908,443.03216552734375,5.409228801727295,0.047244094488188976
1.0,train,TRAIN_0390,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0390/top.png,85,110,0.6527272727272727,0.6818577647209167,796.352294921875,7.562484264373779,0.05978609625668449
1.0,train,TRAIN_0406,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0406/front.png,182,249,0.3278167615517013,0.6798179149627686,268.8117980957031,3.99290132522583,0.02793591950218456
1.0,train,TRAIN_0406,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0406/top.png,89,231,0.5967702709275743,0.7179974913597107,730.611328125,7.783915996551514,0.04625711367284401
1.0,train,TRAIN_0408,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0408/front.png,193,115,0.5795449425546294,0.7356531620025635,796.24951171875,7.191901683807373,0.06213111061049786
1.0,train,TRAIN_0408,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0408/top.png,93,87,0.6243974786800148,0.6755527853965759,723.6561889648438,6.859315872192383,0.03225806451612903
1.0,train,TRAIN_0415,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0415/front.png,186,53,0.3324203692432542,0.6837657690048218,366.4743347167969,4.496194362640381,0.03966321769121526
1.0,train,TRAIN_0415,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0415/top.png,52,55,0.32237762237762235,0.5240797400474548,273.4615478515625,4.680562496185303,0.031818181818181815
1.0,train,TRAIN_0423,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0423/front.png,195,92,0.5527313266443701,0.7330254912376404,743.873779296875,7.297305107116699,0.07508361204013378
1.0,train,TRAIN_0423,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0423/top.png,51,107,0.3714495143851933,0.5278852581977844,224.45042419433594,4.247184753417969,0.03225215319772769
1.0,train,TRAIN_0428,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0428/front.png,224,124,0.37355990783410137,0.7218305468559265,508.5398864746094,5.478438377380371,0.036758352534562215
1.0,train,TRAIN_0428,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0428/top.png,85,86,0.6488372093023256,0.6936324834823608,694.768798828125,6.970259189605713,0.05512995896032832
1.0,train,TRAIN_0447,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0447/front.png,133,147,0.41997851772287864,0.6884239912033081,422.66217041015625,5.034339427947998,0.036008388317733106
1.0,train,TRAIN_0447,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0447/top.png,85,125,0.6227764705882353,0.6897848844528198,725.7169189453125,7.183188438415527,0.054588235294117646
1.0,train,TRAIN_0452,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0452/front.png,213,99,0.5280030350452886,0.7673454880714417,748.3081665039062,7.095484256744385,0.03163086261677811
1.0,train,TRAIN_0452,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0452/top.png,63,111,0.46403546403546403,0.6654233336448669,573.3330688476562,6.463592052459717,0.02574002574002574
1.0,train,TRAIN_0457,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0457/front.png,163,94,0.5232998303093591,0.7377817630767822,667.7106323242188,6.7766642570495605,0.03713614410651351
1.0,train,TRAIN_0457,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0457/top.png,53,103,0.4610734566770471,0.6398667097091675,593.3614501953125,6.541447162628174,0.03169078585821579
1.0,train,TRAIN_0459,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0459/front.png,191,125,0.4064921465968586,0.7097993493080139,565.7062377929688,6.0341715812683105,0.04075392670157068
1.0,train,TRAIN_0459,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0459/top.png,85,86,0.6543091655266758,0.7005712389945984,877.0626831054688,7.836478233337402,0.0786593707250342
1.0,train,TRAIN_0461,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0461/front.png,384,384,0.018154568142361112,0.611049473285675,418.1972351074219,6.246278285980225,0.07157389322916667
1.0,train,TRAIN_0461,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0461/top.png,384,384,0.0023396809895833335,0.5249971747398376,154.8657989501953,4.10598611831665,0.03646511501736111
1.0,train,TRAIN_0466,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0466/front.png,208,124,0.3836073200992556,0.7184040546417236,571.4464721679688,6.114397048950195,0.02900124069478908
1.0,train,TRAIN_0466,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0466/top.png,85,86,0.6489740082079344,0.6818079352378845,713.1893310546875,7.289057731628418,0.06662106703146375
1.0,train,TRAIN_0480,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0480/front.png,236,175,0.35246973365617434,0.7053382992744446,364.7115783691406,4.687551975250244,0.04711864406779661
1.0,train,TRAIN_0480,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0480/top.png,93,215,0.6046511627906976,0.6791751980781555,564.9686279296875,6.832059860229492,0.04996249062265566
1.0,train,TRAIN_0482,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0482/front.png,263,124,0.3429412486201398,0.7319241762161255,503.92218017578125,5.6018548011779785,0.032074083159573163
1.0,train,TRAIN_0482,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0482/top.png,85,85,0.64719723183391,0.6967739462852478,748.6865234375,7.6250081062316895,0.08290657439446367
1.0,train,TRAIN_0488,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0488/front.png,384,384,0.024773491753472224,0.6214391589164734,511.3487854003906,6.771292686462402,0.07545301649305555
1.0,train,TRAIN_0488,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0488/top.png,384,384,0.002658420138888889,0.5119224190711975,137.04486083984375,3.914576768875122,0.03669569227430555
1.0,train,TRAIN_0491,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0491/front.png,234,122,0.36811685582177384,0.7242200374603271,465.232177734375,5.5760498046875,0.034468263976460696
1.0,train,TRAIN_0491,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0491/top.png,85,99,0.5814616755793226,0.6650158762931824,617.7162475585938,6.795657634735107,0.05513963161021985
1.0,train,TRAIN_0495,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0495/front.png,219,94,0.5600893811328087,0.7407008409500122,752.24462890625,6.80774450302124,0.07087340911298941
1.0,train,TRAIN_0495,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0495/top.png,54,111,0.37037037037037035,0.5384220480918884,196.85952758789062,3.8022027015686035,0.015015015015015015
1.0,train,TRAIN_0496,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0496/front.png,193,115,0.5802658256364046,0.7365491986274719,836.6403198242188,7.357975482940674,0.06388826312232485
1.0,train,TRAIN_0496,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0496/top.png,93,87,0.6243974786800148,0.6665893793106079,728.5240478515625,6.788776874542236,0.05363984674329502
1.0,train,TRAIN_0513,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0513/front.png,384,384,0.019816080729166668,0.6124616265296936,434.4976501464844,6.349368095397949,0.07255723741319445
1.0,train,TRAIN_0513,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0513/top.png,384,384,0.002414279513888889,0.5024018287658691,134.91148376464844,3.8802402019500732,0.03666856553819445
1.0,train,TRAIN_0515,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0515/front.png,155,90,0.5452329749103942,0.7286174297332764,750.304931640625,7.063262462615967,0.07555555555555556
1.0,train,TRAIN_0515,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0515/top.png,384,384,0.012173122829861112,0.5099107623100281,164.02391052246094,4.255030632019043,0.037055121527777776
1.0,train,TRAIN_0519,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0519/front.png,264,122,0.3453800298062593,0.7080392241477966,350.8370056152344,4.7185564041137695,0.034401390958768006
1.0,train,TRAIN_0519,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0519/top.png,104,82,0.5888836772983115,0.7050795555114746,813.9334106445312,7.6318678855896,0.05077392120075047
1.0,train,TRAIN_0528,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0528/front.png,226,118,0.5991825408729563,0.7501757144927979,813.5391235351562,7.257518768310547,0.06640917954102295
1.0,train,TRAIN_0528,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0528/top.png,98,92,0.6262200532386868,0.6814246773719788,655.8480224609375,6.646190643310547,0.036490683229813664
1.0,train,TRAIN_0530,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0530/front.png,155,90,0.548100358422939,0.7192017436027527,725.6093139648438,6.971688747406006,0.07103942652329749
1.0,train,TRAIN_0530,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0530/top.png,384,384,0.012173122829861112,0.5112537145614624,155.1803741455078,4.147341251373291,0.03713650173611111
1.0,train,TRAIN_0533,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0533/front.png,219,111,0.13661606812291743,0.7024633288383484,214.31057739257812,3.8746931552886963,0.017113003414373277
1.0,train,TRAIN_0533,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0533/top.png,384,384,0.018276638454861112,0.5304439663887024,190.89999389648438,4.5153656005859375,0.03765869140625
1.0,train,TRAIN_0551,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0551/front.png,207,93,0.558516440704379,0.7391743063926697,766.352294921875,7.1098151206970215,0.06991844579502364
1.0,train,TRAIN_0551,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0551/top.png,52,110,0.3660839160839161,0.5245832204818726,241.37551879882812,4.654683589935303,0.01520979020979021
1.0,train,TRAIN_0558,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0558/front.png,220,94,0.5576885880077369,0.7397720217704773,717.364990234375,6.658515453338623,0.07272727272727272
1.0,train,TRAIN_0558,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0558/top.png,54,111,0.37037037037037035,0.5497311949729919,274.5735778808594,4.681408405303955,0.032532532532532535
1.0,train,TRAIN_0588,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0588/front.png,221,121,0.12277027785049176,0.6610255837440491,121.9078598022461,2.807905912399292,0.015668823155454172
1.0,train,TRAIN_0588,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0588/top.png,384,384,0.020107693142361112,0.5314510464668274,196.92202758789062,4.575491905212402,0.037773980034722224
1.0,train,TRAIN_0591,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0591/front.png,384,384,0.024861653645833332,0.6207678318023682,502.1790771484375,6.729634761810303,0.07537841796875
1.0,train,TRAIN_0591,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0591/top.png,384,384,0.002658420138888889,0.5116159915924072,137.8678741455078,3.9252851009368896,0.036688910590277776
1.0,train,TRAIN_0593,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0593/front.png,84,109,0.22509829619921362,0.5943139791488647,137.69244384765625,2.9588139057159424,0.01310615989515072
1.0,train,TRAIN_0593,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0593/top.png,384,384,0.010077582465277778,0.5423783659934998,169.08978271484375,4.285294055938721,0.037577311197916664
1.0,train,TRAIN_0598,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0598/front.png,131,89,0.17420018869542842,0.5959162712097168,143.02598571777344,2.9418559074401855,0.02281499270949481
1.0,train,TRAIN_0598,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0598/top.png,384,384,0.009426540798611112,0.5391307473182678,168.70252990722656,4.286722183227539,0.03719753689236111
1.0,train,TRAIN_0613,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0613/front.png,160,103,0.4971480582524272,0.6815954446792603,573.0789794921875,5.772391319274902,0.06371359223300971
1.0,train,TRAIN_0613,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0613/top.png,59,103,0.47144972848444955,0.6717151999473572,728.380126953125,7.42043399810791,0.056442323514892215
1.0,train,TRAIN_0615,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0615/front.png,141,79,0.21411257743064907,0.6941295266151428,416.2969665527344,5.154119491577148,0.021994793069395818
1.0,train,TRAIN_0615,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0615/top.png,384,384,0.011528862847222222,0.5179704427719116,160.12989807128906,4.204726696014404,0.03704833984375
1.0,train,TRAIN_0620,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0620/front.png,220,94,0.5517408123791102,0.7307987809181213,754.8173828125,6.823673248291016,0.06910058027079304
1.0,train,TRAIN_0620,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0620/top.png,54,111,0.37037037037037035,0.5420272946357727,242.2535858154297,4.337466239929199,0.028862195528862194
1.0,train,TRAIN_0634,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0634/front.png,200,165,0.3096969696969697,0.6898349523544312,279.1778869628906,4.142730236053467,0.030818181818181817
1.0,train,TRAIN_0634,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0634/top.png,163,92,0.49926647105894906,0.7250816822052002,655.7056274414062,7.004298210144043,0.0342091224326487
1.0,train,TRAIN_0646,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0646/front.png,206,116,0.5888851690659525,0.7388458847999573,811.578857421875,7.298277378082275,0.057457315031804485
1.0,train,TRAIN_0646,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0646/top.png,95,89,0.6241277350680071,0.6760808229446411,775.9775390625,7.152462482452393,0.046008279124778236
1.0,train,TRAIN_0649,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0649/front.png,209,125,0.3247846889952153,0.6979900598526001,345.462646484375,4.681953430175781,0.04643062200956938
1.0,train,TRAIN_0649,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0649/top.png,51,180,0.37058823529411766,0.5464992523193359,212.04095458984375,4.392072677612305,0.033115468409586055
1.0,train,TRAIN_0665,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0665/front.png,225,124,0.3735125448028674,0.7158480882644653,535.7230834960938,5.584367752075195,0.032903225806451615
1.0,train,TRAIN_0665,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0665/top.png,85,86,0.6488372093023256,0.6889946460723877,633.508056640625,6.778928279876709,0.054309165526675786
1.0,train,TRAIN_0667,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0667/front.png,181,81,0.20387422413205103,0.6929098963737488,318.5284729003906,4.799620151519775,0.019439328831594025
1.0,train,TRAIN_0667,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0667/top.png,51,109,0.36427415002698327,0.5866413116455078,425.29302978515625,6.071455001831055,0.03957546321280806
1.0,train,TRAIN_0670,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0670/front.png,384,384,0.018039279513888888,0.6080579161643982,403.9375915527344,6.167669296264648,0.07200792100694445
1.0,train,TRAIN_0670,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0670/top.png,384,384,0.0023396809895833335,0.5219406485557556,149.251220703125,4.039660930633545,0.036478678385416664
1.0,train,TRAIN_0679,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0679/front.png,199,95,0.5452525786828881,0.7705970406532288,844.9259033203125,7.539914131164551,0.03840253901084369
1.0,train,TRAIN_0679,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0679/top.png,63,111,0.4900614900614901,0.6813967227935791,665.24755859375,6.8476786613464355,0.027456027456027456
1.0,train,TRAIN_0707,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0707/front.png,384,384,0.023891872829861112,0.6193450689315796,494.0926208496094,6.679699897766113,0.07574462890625
1.0,train,TRAIN_0707,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0707/top.png,384,384,0.002658420138888889,0.5142114162445068,133.7481689453125,3.873525381088257,0.036919487847222224
1.0,train,TRAIN_0708,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0708/front.png,193,115,0.5851768416309979,0.7346743941307068,689.5006103515625,6.613985538482666,0.059833295787339494
1.0,train,TRAIN_0708,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0708/top.png,93,87,0.6243974786800148,0.6934390068054199,772.216064453125,6.919538974761963,0.04029168211593128
1.0,train,TRAIN_0723,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0723/front.png,145,211,0.18986762542899166,0.6080015301704407,97.3102798461914,2.2739334106445312,0.008955711717600914
1.0,train,TRAIN_0723,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0723/top.png,182,133,0.49822358093034785,0.7422546148300171,842.8789672851562,8.121757507324219,0.043914731884656694
1.0,train,TRAIN_0724,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0724/front.png,220,94,0.555174081237911,0.7333597540855408,769.5155639648438,6.814006328582764,0.06774661508704062
1.0,train,TRAIN_0724,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0724/top.png,54,111,0.37037037037037035,0.5310010313987732,217.59259033203125,4.186625003814697,0.030864197530864196
1.0,train,TRAIN_0726,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0726/front.png,220,94,0.5514023210831721,0.7287952303886414,736.0782470703125,6.704550266265869,0.06489361702127659
1.0,train,TRAIN_0726,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0726/top.png,54,111,0.37037037037037035,0.5130470991134644,162.54054260253906,3.5017707347869873,0.02435769102435769
1.0,train,TRAIN_0727,front,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0727/front.png,262,124,0.34129524747599116,0.717595100402832,508.343994140625,5.5951008796691895,0.02548633341541492
1.0,train,TRAIN_0727,top,/media/hdd0/whyz/structure-stability/data/train/TRAIN_0727/top.png,85,85,0.64719723183391,0.6911228895187378,784.8489990234375,7.787309169769287,0.07930795847750866
