sigma,split,sample_id,view,image_path,crop_h,crop_w,mask_area_ratio,fft_high_freq_ratio,laplacian_var,noise_residual_std,edge_density
0.5,dev,DEV_085,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_085/top.png,150,110,0.388,0.671438992023468,462.4632873535156,5.821334362030029,0.03860606060606061
0.5,dev,DEV_086,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_086/front.png,195,249,0.2734630831016373,0.7376103401184082,219.63027954101562,3.7667739391326904,0.01542580578725157
0.5,dev,DEV_086,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_086/top.png,93,240,0.6140232974910395,0.6277412176132202,227.1021270751953,4.511733055114746,0.03870967741935484
0.5,dev,DEV_087,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_087/front.png,257,128,0.35964858949416345,0.6853777170181274,199.12347412109375,3.791477680206299,0.01674975680933852
0.5,dev,DEV_087,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_087/top.png,169,88,0.4122512103281334,0.6480185389518738,350.0776062011719,5.211792945861816,0.04343733189887036
0.5,dev,DEV_088,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_088/front.png,306,241,0.30440973069725813,0.6762454509735107,359.6412658691406,4.7017951011657715,0.025967510102242835
0.5,dev,DEV_088,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_088/top.png,123,100,0.5448780487804878,0.6129943132400513,277.3529968261719,4.815944671630859,0.03829268292682927
0.5,dev,DEV_089,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_089/front.png,276,370,0.20045045045045046,0.5959007740020752,167.35238647460938,3.588240623474121,0.01399334116725421
0.5,dev,DEV_089,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_089/top.png,270,384,0.1720775462962963,0.5914953351020813,166.3690643310547,3.702566146850586,0.009384645061728395
0.5,dev,DEV_090,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_090/front.png,174,49,0.2905231057940418,0.5966326594352722,131.30284118652344,3.0923502445220947,0.004574243490499648
0.5,dev,DEV_090,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_090/top.png,69,70,0.24347826086956523,0.5298442244529724,212.35072326660156,3.7524304389953613,0.02505175983436853
0.5,dev,DEV_091,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_091/front.png,243,220,0.3549943883277217,0.6513725519180298,137.10580444335938,3.319150447845459,0.020931537598204264
0.5,dev,DEV_091,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_091/top.png,217,184,0.36841314365858546,0.6371705532073975,154.51959228515625,3.481546640396118,0.019034261671007816
0.5,dev,DEV_092,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_092/front.png,169,264,0.2728617536309844,0.5291412472724915,182.2964630126953,4.0879225730896,0.014837726376187915
0.5,dev,DEV_092,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_092/top.png,124,165,0.24266862170087977,0.3933655917644501,27.750242233276367,1.3611462116241455,0.0
0.5,dev,DEV_093,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_093/front.png,244,67,0.2893320283826768,0.666269838809967,445.67041015625,5.2438578605651855,0.020185955468558846
0.5,dev,DEV_093,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_093/top.png,94,62,0.2927247769389156,0.49474748969078064,145.3970489501953,3.46986722946167,0.016472203157172273
0.5,dev,DEV_094,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_094/front.png,118,57,0.2897710377639013,0.6323411464691162,174.8694610595703,3.48909330368042,0.023788284269997028
0.5,dev,DEV_094,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_094/top.png,384,384,0.004597981770833333,0.538314163684845,88.296630859375,3.1438214778900146,0.034830729166666664
0.5,dev,DEV_095,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_095/front.png,253,135,0.3952861952861953,0.674575924873352,257.05987548828125,4.278744697570801,0.032791684965598006
0.5,dev,DEV_095,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_095/top.png,214,149,0.2995044847268394,0.5716729760169983,94.38079071044922,2.7221691608428955,0.013924606410336824
0.5,dev,DEV_096,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_096/front.png,212,127,0.39065517753677015,0.651563286781311,181.10659790039062,3.906907081604004,0.029490417471400982
0.5,dev,DEV_096,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_096/top.png,111,120,0.5268768768768769,0.6105344295501709,258.61004638671875,4.623164653778076,0.03633633633633634
0.5,dev,DEV_097,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_097/front.png,228,116,0.363846037507562,0.6837790608406067,226.4813232421875,4.166708946228027,0.03089080459770115
0.5,dev,DEV_097,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_097/top.png,109,167,0.41163544470691643,0.5736384391784668,169.69192504882812,3.7873990535736084,0.028401911772784706
0.5,dev,DEV_098,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_098/front.png,258,266,0.25240426648015385,0.6694259643554688,222.59970092773438,3.810969591140747,0.020836976161333568
0.5,dev,DEV_098,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_098/top.png,92,167,0.46836761260088516,0.5711972117424011,227.58253479003906,4.465931415557861,0.035016922676386356
0.5,dev,DEV_099,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_099/front.png,152,94,0.4990901455767077,0.6731903553009033,648.5537719726562,7.1773786544799805,0.03793393057110862
0.5,dev,DEV_099,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_099/top.png,140,141,0.28404255319148936,0.5522685647010803,105.60749816894531,2.8579061031341553,0.00916919959473151
0.5,dev,DEV_100,front,/media/hdd0/whyz/structure-stability/data/dev/DEV_100/front.png,288,213,0.3388758476786646,0.6482530832290649,322.29791259765625,4.568136692047119,0.02580529473135107
0.5,dev,DEV_100,top,/media/hdd0/whyz/structure-stability/data/dev/DEV_100/top.png,189,166,0.4509466437177281,0.6248091459274292,193.71588134765625,4.03458833694458,0.032829731624912345
0.5,test,TEST_0010,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0010/front.png,384,384,0.020833333333333332,0.5570788383483887,200.11856079101562,4.6745452880859375,0.057963053385416664
0.5,test,TEST_0010,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0010/top.png,384,384,0.003607855902777778,0.5247337222099304,87.6229019165039,3.1578261852264404,0.036003960503472224
0.5,test,TEST_0018,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0018/front.png,210,94,0.5580547112462007,0.695388913154602,477.0221862792969,6.237339019775391,0.07107396149949341
0.5,test,TEST_0018,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0018/top.png,66,108,0.4744668911335578,0.6935415267944336,523.8790893554688,6.366352558135986,0.05134680134680135
0.5,test,TEST_0021,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0021/front.png,125,55,0.26647272727272725,0.6715260148048401,492.55010986328125,5.60792875289917,0.04538181818181818
0.5,test,TEST_0021,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0021/top.png,384,384,0.007893880208333334,0.5563099384307861,95.18824005126953,3.118631601333618,0.03449842664930555
0.5,test,TEST_0022,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0022/front.png,180,59,0.3427495291902072,0.611117959022522,354.4766540527344,5.249024391174316,0.02937853107344633
0.5,test,TEST_0022,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0022/top.png,384,384,0.003390842013888889,0.5267674326896667,71.90289306640625,2.845421075820923,0.03410508897569445
0.5,test,TEST_0037,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0037/front.png,253,65,0.2674977196716327,0.672353982925415,301.3470458984375,4.2823286056518555,0.014958954089388871
0.5,test,TEST_0037,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0037/top.png,97,82,0.21284888106613026,0.5248450636863708,114.48905944824219,3.0703344345092773,0.013200905204928337
0.5,test,TEST_0038,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0038/front.png,283,264,0.2031935967448335,0.6337740421295166,68.51301574707031,2.192662239074707,0.009128386336866903
0.5,test,TEST_0038,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0038/top.png,238,86,0.41967949970685947,0.7186428308486938,419.98309326171875,5.715037822723389,0.034932577682235684
0.5,test,TEST_0061,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0061/front.png,221,135,0.3886375062845651,0.6798384189605713,398.88104248046875,5.282963752746582,0.03284732696497402
0.5,test,TEST_0061,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0061/top.png,113,93,0.5822628223427538,0.6197728514671326,341.4547424316406,5.474966526031494,0.06955942525454373
0.5,test,TEST_0069,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0069/front.png,384,384,0.02154541015625,0.5582879781723022,152.94091796875,4.106912612915039,0.04983181423611111
0.5,test,TEST_0069,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0069/top.png,384,384,0.0023668077256944445,0.5272411704063416,67.11312866210938,2.8221993446350098,0.034613715277777776
0.5,test,TEST_0076,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0076/front.png,192,119,0.5001750700280112,0.6788734197616577,513.0189819335938,6.224154949188232,0.027661064425770307
0.5,test,TEST_0076,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0076/top.png,73,105,0.3727332028701892,0.698422908782959,796.5406494140625,7.113661289215088,0.03796477495107632
0.5,test,TEST_0078,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0078/front.png,197,134,0.356807333888931,0.6811133623123169,391.0784912109375,5.539340496063232,0.025570118948405184
0.5,test,TEST_0078,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0078/top.png,149,88,0.40558267236119583,0.6805779933929443,520.8303833007812,6.36768102645874,0.054835265405735203
0.5,test,TEST_0084,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0084/front.png,233,126,0.3497513454595,0.6515904664993286,152.55406188964844,3.5141141414642334,0.023809523809523808
0.5,test,TEST_0084,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0084/top.png,110,91,0.5645354645354645,0.6337445378303528,356.17022705078125,5.573535919189453,0.057642357642357644
0.5,test,TEST_0085,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0085/front.png,384,384,0.0228271484375,0.5772480368614197,172.16925048828125,4.265756607055664,0.052239312065972224
0.5,test,TEST_0085,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0085/top.png,77,70,0.23320964749536177,0.5155118703842163,199.3922119140625,3.972959518432617,0.014471243042671614
0.5,test,TEST_0095,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0095/front.png,190,126,0.32953216374269007,0.4823783338069916,70.23237609863281,2.1433537006378174,0.007184628237259816
0.5,test,TEST_0095,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0095/top.png,196,190,0.2569548872180451,0.46172401309013367,30.41773223876953,1.4938135147094727,0.0024167561761546724
0.5,test,TEST_0105,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0105/front.png,213,124,0.4953051643192488,0.6650094389915466,260.0592956542969,4.680799961090088,0.042745721641678024
0.5,test,TEST_0105,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0105/top.png,56,137,0.4030239833159541,0.5922852754592896,212.0354461669922,4.045685291290283,0.022940563086548488
0.5,test,TEST_0112,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0112/front.png,167,161,0.41436381894595903,0.654698371887207,401.1746826171875,5.353519439697266,0.015918473611782644
0.5,test,TEST_0112,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0112/top.png,60,107,0.5236760124610592,0.680152952671051,383.0423583984375,5.467789173126221,0.007476635514018692
0.5,test,TEST_0115,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0115/front.png,152,65,0.27874493927125504,0.6468513011932373,680.7433471679688,7.061922550201416,0.04736842105263158
0.5,test,TEST_0115,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0115/top.png,58,63,0.32676518883415434,0.09225533902645111,2.683087110519409,0.4098765254020691,0.0
0.5,test,TEST_0126,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0126/front.png,168,161,0.4444321206743567,0.49235999584198,76.92627716064453,2.2576394081115723,0.01419698314108252
0.5,test,TEST_0126,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0126/top.png,176,192,0.310546875,0.5275245904922485,77.29170989990234,2.3374781608581543,0.0012724905303030303
0.5,test,TEST_0132,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0132/front.png,235,88,0.24912959381044486,0.6856091618537903,183.07949829101562,3.3522491455078125,0.01465183752417795
0.5,test,TEST_0132,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0132/top.png,90,86,0.31666666666666665,0.5776596665382385,287.05633544921875,4.715330600738525,0.030878552971576226
0.5,test,TEST_0135,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0135/front.png,89,93,0.25383593089283557,0.7480241656303406,630.9967651367188,5.894813060760498,0.034795215657847045
0.5,test,TEST_0135,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0135/top.png,384,384,0.008449978298611112,0.5198757648468018,70.41317749023438,2.774266242980957,0.03626844618055555
0.5,test,TEST_0139,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0139/front.png,199,142,0.4278080543562885,0.6786490678787231,223.50308227539062,4.004455089569092,0.02038360818175384
0.5,test,TEST_0139,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0139/top.png,95,98,0.5108485499462944,0.6816028952598572,664.43310546875,7.141480445861816,0.06659505907626208
0.5,test,TEST_0141,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0141/front.png,266,117,0.6008932587879956,0.6437274813652039,180.94801330566406,4.023606777191162,0.030589293747188485
0.5,test,TEST_0141,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0141/top.png,148,176,0.2078470515970516,0.5841066837310791,108.39903259277344,2.873831272125244,0.007140663390663391
0.5,test,TEST_0152,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0152/front.png,325,155,0.17409429280397024,0.5789339542388916,183.3771514892578,3.778489112854004,0.015146401985111663
0.5,test,TEST_0152,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0152/top.png,157,97,0.2260161533915556,0.3551100194454193,24.350318908691406,1.2927310466766357,0.0017729332195153982
0.5,test,TEST_0156,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0156/front.png,235,113,0.33488985125211823,0.6982719898223877,244.06967163085938,4.23469352722168,0.023837318772359253
0.5,test,TEST_0156,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0156/top.png,114,115,0.5061022120518688,0.6258808970451355,461.4195251464844,6.105190277099609,0.060259344012204424
0.5,test,TEST_0160,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0160/front.png,251,139,0.3217346441571842,0.7034848928451538,360.1590270996094,4.971079349517822,0.033248301757000776
0.5,test,TEST_0160,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0160/top.png,155,92,0.40329593267882186,0.5939297676086426,232.24375915527344,4.314589500427246,0.038920056100981766
0.5,test,TEST_0163,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0163/front.png,147,50,0.3379591836734694,0.5578351616859436,119.22177124023438,3.1451070308685303,0.015646258503401362
0.5,test,TEST_0163,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0163/top.png,384,384,0.003757052951388889,0.5152919888496399,76.25152587890625,3.0009043216705322,0.037109375
0.5,test,TEST_0171,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0171/front.png,302,196,0.3285579132315178,0.5791069865226746,279.5510559082031,4.538845062255859,0.026270441951615084
0.5,test,TEST_0171,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0171/top.png,273,262,0.24463831334060343,0.5057997703552246,114.32024383544922,3.2379257678985596,0.009409165897715515
0.5,test,TEST_0178,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0178/front.png,384,384,0.017618815104166668,0.5658848881721497,181.07200622558594,4.4045209884643555,0.05154758029513889
0.5,test,TEST_0178,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0178/top.png,76,79,0.24966688874083945,0.5147798657417297,200.92105102539062,3.8918368816375732,0.015989340439706862
0.5,test,TEST_0201,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0201/front.png,169,60,0.3318540433925049,0.6632604002952576,366.71990966796875,5.329452037811279,0.03816568047337278
0.5,test,TEST_0201,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0201/top.png,74,59,0.2597343105817682,0.4949232339859009,149.0568084716797,3.3279643058776855,0.017407237746220796
0.5,test,TEST_0226,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0226/front.png,163,247,0.13400064578624477,0.5711896419525146,227.77029418945312,4.295958042144775,0.02054097016964308
0.5,test,TEST_0226,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0226/top.png,182,151,0.25394803871625066,0.43050330877304077,36.785606384277344,1.6338350772857666,0.0013827232370278728
0.5,test,TEST_0227,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0227/front.png,265,163,0.2827642088204653,0.6478022933006287,128.15237426757812,3.1283864974975586,0.020025465910406298
0.5,test,TEST_0227,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0227/top.png,107,243,0.3917541633014115,0.6010562777519226,191.47894287109375,4.023210048675537,0.031229568093534863
0.5,test,TEST_0229,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0229/front.png,224,248,0.2360131048387097,0.5398226380348206,169.4586944580078,3.7926955223083496,0.017695132488479263
0.5,test,TEST_0229,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0229/top.png,159,204,0.28829078801331853,0.39953041076660156,21.625354766845703,1.301269769668579,0.0
0.5,test,TEST_0232,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0232/front.png,269,121,0.34517189468186427,0.6475567817687988,163.03610229492188,3.4032809734344482,0.026452425573750344
0.5,test,TEST_0232,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0232/top.png,139,252,0.32354116706634695,0.6297358870506287,190.0320587158203,3.803558111190796,0.019755624072170835
0.5,test,TEST_0236,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0236/front.png,257,128,0.35964858949416345,0.6853777170181274,199.12347412109375,3.791477680206299,0.01674975680933852
0.5,test,TEST_0236,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0236/top.png,169,88,0.4122512103281334,0.6480185389518738,350.0776062011719,5.211792945861816,0.04343733189887036
0.5,test,TEST_0237,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0237/front.png,287,263,0.2353837389541739,0.6814931035041809,317.5108947753906,4.547272682189941,0.024191518395357773
0.5,test,TEST_0237,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0237/top.png,244,169,0.25531089339412166,0.5811611413955688,118.80565643310547,3.1089298725128174,0.011664564943253467
0.5,test,TEST_0253,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0253/front.png,153,63,0.2933914306463326,0.6049071550369263,442.8291320800781,5.835628509521484,0.024898848428260192
0.5,test,TEST_0253,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0253/top.png,84,94,0.2283434650455927,0.2463793009519577,12.256332397460938,0.9608516097068787,0.0
0.5,test,TEST_0256,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0256/front.png,263,121,0.34195393269019264,0.6627445220947266,183.53945922851562,3.782892942428589,0.02740156490588568
0.5,test,TEST_0256,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0256/top.png,233,98,0.35854427607953054,0.6043868660926819,160.6423797607422,3.7690646648406982,0.024962774809494614
0.5,test,TEST_0258,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0258/front.png,222,116,0.3601662006834421,0.6607953906059265,220.19509887695312,4.20637321472168,0.03094905250077664
0.5,test,TEST_0258,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0258/top.png,106,171,0.4186803486704182,0.590649425983429,189.9219970703125,4.113319396972656,0.028136378682555446
0.5,test,TEST_0269,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0269/front.png,256,122,0.34358990778688525,0.6636211276054382,199.00282287597656,3.866753101348877,0.027183657786885244
0.5,test,TEST_0269,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0269/top.png,178,121,0.31971399387129723,0.644313633441925,279.56866455078125,4.617639064788818,0.03273284427523447
0.5,test,TEST_0271,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0271/front.png,193,384,0.24813795336787564,0.6525193452835083,255.9234619140625,3.9424819946289062,0.017217184801381694
0.5,test,TEST_0271,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0271/top.png,384,384,0.019361707899305556,0.5496129989624023,93.88687896728516,3.1109819412231445,0.03593614366319445
0.5,test,TEST_0272,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0272/front.png,384,384,0.014790852864583334,0.5672739148139954,141.17124938964844,3.733419179916382,0.03660753038194445
0.5,test,TEST_0272,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0272/top.png,61,81,0.23982999392835458,0.4984516203403473,143.89111328125,3.40728497505188,0.01841732442825339
0.5,test,TEST_0273,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0273/front.png,120,48,0.3576388888888889,0.6219888925552368,306.9423522949219,4.437568187713623,0.03211805555555555
0.5,test,TEST_0273,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0273/top.png,384,384,0.004062228732638889,0.5373644232749939,81.18830871582031,2.990791082382202,0.036397298177083336
0.5,test,TEST_0275,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0275/front.png,236,265,0.29645027182603134,0.6622703075408936,165.44850158691406,3.4158880710601807,0.022417652702270547
0.5,test,TEST_0275,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0275/top.png,169,179,0.35764106971670356,0.6279905438423157,193.5286102294922,3.8515801429748535,0.0271065419324981
0.5,test,TEST_0276,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0276/front.png,177,62,0.39648259522507745,0.7179871797561646,720.2750244140625,7.388728618621826,0.06169127027519592
0.5,test,TEST_0276,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0276/top.png,59,67,0.34834303060966354,0.17760774493217468,9.132304191589355,0.8826731443405151,0.0
0.5,test,TEST_0289,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0289/front.png,176,153,0.32089275103980985,0.637694776058197,340.48419189453125,4.916572093963623,0.02662655971479501
0.5,test,TEST_0289,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0289/top.png,157,207,0.3162866549739992,0.568203866481781,166.28382873535156,3.8751275539398193,0.016985138004246284
0.5,test,TEST_0290,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0290/front.png,384,384,0.018052842881944444,0.5550817847251892,120.95884704589844,3.6790213584899902,0.03807237413194445
0.5,test,TEST_0290,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0290/top.png,384,384,0.003024631076388889,0.522918164730072,56.43140411376953,2.5675387382507324,0.033426920572916664
0.5,test,TEST_0299,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0299/front.png,384,384,0.026774088541666668,0.5723150372505188,180.575439453125,4.31352424621582,0.051079644097222224
0.5,test,TEST_0299,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0299/top.png,70,76,0.2475563909774436,0.5127965807914734,198.64511108398438,4.084468364715576,0.02293233082706767
0.5,test,TEST_0304,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0304/front.png,148,91,0.2869022869022869,0.7128011584281921,800.2053833007812,7.2671403884887695,0.046183546183546184
0.5,test,TEST_0304,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0304/top.png,384,384,0.007188585069444444,0.5560697913169861,95.4688491821289,3.1147592067718506,0.035664876302083336
0.5,test,TEST_0306,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0306/front.png,181,52,0.3242668933276668,0.6642465591430664,190.57054138183594,3.629077672958374,0.015193370165745856
0.5,test,TEST_0306,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0306/top.png,76,56,0.26997180451127817,0.6007242202758789,393.3834533691406,5.168950080871582,0.02819548872180451
0.5,test,TEST_0313,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0313/front.png,108,72,0.28305041152263377,0.586659848690033,679.0072021484375,6.642480373382568,0.03510802469135803
0.5,test,TEST_0313,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0313/top.png,71,73,0.5228632066370827,0.1848527193069458,9.837931632995605,0.8279414176940918,0.0
0.5,test,TEST_0314,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0314/front.png,145,53,0.363825634352635,0.6325908303260803,257.3704528808594,4.088608264923096,0.03370201691607027
0.5,test,TEST_0314,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0314/top.png,63,84,0.4603174603174603,0.3868439197540283,99.9848861694336,2.6469993591308594,0.0
0.5,test,TEST_0320,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0320/front.png,304,203,0.36788631060409643,0.6270896196365356,313.52825927734375,4.75243616104126,0.02059567021000778
0.5,test,TEST_0320,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0320/top.png,262,241,0.19052294827531596,0.5325218439102173,37.309539794921875,1.7809196710586548,0.00714263089544202
0.5,test,TEST_0347,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0347/front.png,232,142,0.3969766877124818,0.7062270045280457,189.4389190673828,3.6781768798828125,0.021915978630403107
0.5,test,TEST_0347,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0347/top.png,101,248,0.47225327371446824,0.6620956063270569,415.3577880859375,5.932231903076172,0.03509262216544235
0.5,test,TEST_0365,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0365/front.png,192,124,0.42573924731182794,0.6829909086227417,338.15716552734375,5.053656101226807,0.035072244623655914
0.5,test,TEST_0365,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0365/top.png,94,178,0.4590604829070045,0.5882488489151001,197.42230224609375,4.21229362487793,0.03364809945015539
0.5,test,TEST_0375,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0375/front.png,384,384,0.029452853732638888,0.5715020895004272,238.23326110839844,5.080054759979248,0.0821194118923611
0.5,test,TEST_0375,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0375/top.png,384,384,0.003777398003472222,0.544171154499054,100.1999282836914,3.3040764331817627,0.03895399305555555
0.5,test,TEST_0385,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0385/front.png,314,115,0.4479645527554694,0.690270185470581,607.561279296875,6.319546222686768,0.038576571586818056
0.5,test,TEST_0385,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0385/top.png,50,115,0.4276521739130435,0.6225407719612122,316.44696044921875,4.812462329864502,0.026434782608695653
0.5,test,TEST_0388,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0388/front.png,322,220,0.28958215697346135,0.7045131921768188,440.1830749511719,5.2540974617004395,0.023856578204404292
0.5,test,TEST_0388,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0388/top.png,185,116,0.3178937558247903,0.5594451427459717,161.49664306640625,3.6367576122283936,0.01374650512581547
0.5,test,TEST_0390,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0390/front.png,182,140,0.4532182103610675,0.6978821158409119,246.9588623046875,4.0991058349609375,0.025392464678178964
0.5,test,TEST_0390,top,/media/hdd0/whyz/structure-stability/data/test/TEST_0390/top.png,68,131,0.3972833408172429,0.5977063179016113,352.7393493652344,5.0952558517456055,0.04524023349797934
0.5,test,TEST_0393,front,/media/hdd0/whyz/structure-stability/data/test/TEST_0393/front.png,279,139,0.379335241484232,0.6704408526420593,233.48159790039062,4.0464348793029785,0.02596632371522137
