split,sample_id,view,image_path,brightness_mean
train,TRAIN_0366,top,data/train/TRAIN_0366/top.png,242.790283203125
train,TRAIN_0367,front,data/train/TRAIN_0367/front.png,240.93401421440973
train,TRAIN_0367,top,data/train/TRAIN_0367/top.png,245.46424696180554
train,TRAIN_0368,front,data/train/TRAIN_0368/front.png,240.7813720703125
train,TRAIN_0368,top,data/train/TRAIN_0368/top.png,245.66928439670139
train,TRAIN_0369,front,data/train/TRAIN_0369/front.png,228.84175618489584
train,TRAIN_0369,top,data/train/TRAIN_0369/top.png,241.97254774305554
train,TRAIN_0370,front,data/train/TRAIN_0370/front.png,235.54900444878473
train,TRAIN_0370,top,data/train/TRAIN_0370/top.png,244.59122721354166
train,TRAIN_0371,front,data/train/TRAIN_0371/front.png,232.4062025282118
train,TRAIN_0371,top,data/train/TRAIN_0371/top.png,242.51425509982639
train,TRAIN_0372,front,data/train/TRAIN_0372/front.png,233.30791558159723
train,TRAIN_0372,top,data/train/TRAIN_0372/top.png,239.32683648003473
train,TRAIN_0373,front,data/train/TRAIN_0373/front.png,235.22789171006946
train,TRAIN_0373,top,data/train/TRAIN_0373/top.png,244.78318956163196
train,TRAIN_0374,front,data/train/TRAIN_0374/front.png,235.18485514322916
train,TRAIN_0374,top,data/train/TRAIN_0374/top.png,242.61373562282986
train,TRAIN_0375,front,data/train/TRAIN_0375/front.png,240.08282470703125
train,TRAIN_0375,top,data/train/TRAIN_0375/top.png,245.69666883680554
train,TRAIN_0376,front,data/train/TRAIN_0376/front.png,240.34823947482639
train,TRAIN_0376,top,data/train/TRAIN_0376/top.png,245.37169731987848
train,TRAIN_0377,front,data/train/TRAIN_0377/front.png,228.63424343532986
train,TRAIN_0377,top,data/train/TRAIN_0377/top.png,241.54895697699652
train,TRAIN_0378,front,data/train/TRAIN_0378/front.png,236.2025349934896
train,TRAIN_0378,top,data/train/TRAIN_0378/top.png,244.84379069010416
train,TRAIN_0379,front,data/train/TRAIN_0379/front.png,240.30145941840277
train,TRAIN_0379,top,data/train/TRAIN_0379/top.png,245.4689466688368
train,TRAIN_0380,front,data/train/TRAIN_0380/front.png,236.69931369357639
train,TRAIN_0380,top,data/train/TRAIN_0380/top.png,244.25555419921875
train,TRAIN_0381,front,data/train/TRAIN_0381/front.png,234.27212863498264
train,TRAIN_0381,top,data/train/TRAIN_0381/top.png,242.62844509548611
train,TRAIN_0382,front,data/train/TRAIN_0382/front.png,235.8118150499132
train,TRAIN_0382,top,data/train/TRAIN_0382/top.png,244.72855631510416
train,TRAIN_0383,front,data/train/TRAIN_0383/front.png,236.63357883029514
train,TRAIN_0383,top,data/train/TRAIN_0383/top.png,244.04410807291666
train,TRAIN_0384,front,data/train/TRAIN_0384/front.png,240.84757486979166
train,TRAIN_0384,top,data/train/TRAIN_0384/top.png,245.61966281467014
train,TRAIN_0385,front,data/train/TRAIN_0385/front.png,233.87942165798611
train,TRAIN_0385,top,data/train/TRAIN_0385/top.png,244.584716796875
train,TRAIN_0386,front,data/train/TRAIN_0386/front.png,234.68685574001736
train,TRAIN_0386,top,data/train/TRAIN_0386/top.png,243.44110785590277
train,TRAIN_0387,front,data/train/TRAIN_0387/front.png,239.66748046875
train,TRAIN_0387,top,data/train/TRAIN_0387/top.png,244.87039523654514
train,TRAIN_0388,front,data/train/TRAIN_0388/front.png,235.8514404296875
train,TRAIN_0388,top,data/train/TRAIN_0388/top.png,244.8690660264757
train,TRAIN_0389,front,data/train/TRAIN_0389/front.png,233.4569837782118
train,TRAIN_0389,top,data/train/TRAIN_0389/top.png,242.23416476779514
train,TRAIN_0390,front,data/train/TRAIN_0390/front.png,235.00755479600696
train,TRAIN_0390,top,data/train/TRAIN_0390/top.png,241.71957058376736
train,TRAIN_0391,front,data/train/TRAIN_0391/front.png,233.35188802083334
train,TRAIN_0391,top,data/train/TRAIN_0391/top.png,242.58800591362848
train,TRAIN_0392,front,data/train/TRAIN_0392/front.png,241.1141357421875
train,TRAIN_0392,top,data/train/TRAIN_0392/top.png,245.673095703125
train,TRAIN_0393,front,data/train/TRAIN_0393/front.png,240.95224338107639
train,TRAIN_0393,top,data/train/TRAIN_0393/top.png,245.16046142578125
train,TRAIN_0394,front,data/train/TRAIN_0394/front.png,235.00299750434027
train,TRAIN_0394,top,data/train/TRAIN_0394/top.png,244.46108669704861
train,TRAIN_0395,front,data/train/TRAIN_0395/front.png,235.71548122829861
train,TRAIN_0395,top,data/train/TRAIN_0395/top.png,235.4241468641493
train,TRAIN_0396,front,data/train/TRAIN_0396/front.png,233.2442830403646
train,TRAIN_0396,top,data/train/TRAIN_0396/top.png,244.51981608072916
train,TRAIN_0397,front,data/train/TRAIN_0397/front.png,228.84378390842014
train,TRAIN_0397,top,data/train/TRAIN_0397/top.png,242.04248725043402
train,TRAIN_0398,front,data/train/TRAIN_0398/front.png,229.87166341145834
train,TRAIN_0398,top,data/train/TRAIN_0398/top.png,242.12625461154514
train,TRAIN_0399,front,data/train/TRAIN_0399/front.png,234.17271592881946
train,TRAIN_0399,top,data/train/TRAIN_0399/top.png,239.47920735677084
train,TRAIN_0400,front,data/train/TRAIN_0400/front.png,233.83987087673611
train,TRAIN_0400,top,data/train/TRAIN_0400/top.png,242.46903483072916
train,TRAIN_0401,front,data/train/TRAIN_0401/front.png,234.9052530924479
train,TRAIN_0401,top,data/train/TRAIN_0401/top.png,242.49163140190973
train,TRAIN_0402,front,data/train/TRAIN_0402/front.png,240.10856119791666
train,TRAIN_0402,top,data/train/TRAIN_0402/top.png,245.67919243706598
train,TRAIN_0403,front,data/train/TRAIN_0403/front.png,240.0881822374132
train,TRAIN_0403,top,data/train/TRAIN_0403/top.png,243.94224717881946
train,TRAIN_0404,front,data/train/TRAIN_0404/front.png,229.79096137152777
train,TRAIN_0404,top,data/train/TRAIN_0404/top.png,242.14889187282986
train,TRAIN_0405,front,data/train/TRAIN_0405/front.png,231.85203721788196
train,TRAIN_0405,top,data/train/TRAIN_0405/top.png,238.381103515625
train,TRAIN_0406,front,data/train/TRAIN_0406/front.png,228.9715779622396
train,TRAIN_0406,top,data/train/TRAIN_0406/top.png,236.75823296440973
train,TRAIN_0407,front,data/train/TRAIN_0407/front.png,234.04239230685764
train,TRAIN_0407,top,data/train/TRAIN_0407/top.png,242.44358995225696
train,TRAIN_0408,front,data/train/TRAIN_0408/front.png,231.79348415798611
train,TRAIN_0408,top,data/train/TRAIN_0408/top.png,242.4260728624132
train,TRAIN_0409,front,data/train/TRAIN_0409/front.png,234.3143513997396
train,TRAIN_0409,top,data/train/TRAIN_0409/top.png,242.61807590060764
train,TRAIN_0410,front,data/train/TRAIN_0410/front.png,240.48058403862848
train,TRAIN_0410,top,data/train/TRAIN_0410/top.png,244.94027370876736
train,TRAIN_0411,front,data/train/TRAIN_0411/front.png,238.15687391493054
train,TRAIN_0411,top,data/train/TRAIN_0411/top.png,244.18488226996527
train,TRAIN_0412,front,data/train/TRAIN_0412/front.png,240.4759724934896
train,TRAIN_0412,top,data/train/TRAIN_0412/top.png,245.45598687065973
train,TRAIN_0413,front,data/train/TRAIN_0413/front.png,240.9205796983507
train,TRAIN_0413,top,data/train/TRAIN_0413/top.png,245.42632378472223
train,TRAIN_0414,front,data/train/TRAIN_0414/front.png,233.37935384114584
train,TRAIN_0414,top,data/train/TRAIN_0414/top.png,242.49492730034723
train,TRAIN_0415,front,data/train/TRAIN_0415/front.png,240.55289035373264
train,TRAIN_0415,top,data/train/TRAIN_0415/top.png,245.52642144097223
train,TRAIN_0416,front,data/train/TRAIN_0416/front.png,240.85142686631946
train,TRAIN_0416,top,data/train/TRAIN_0416/top.png,244.68615044487848
train,TRAIN_0417,front,data/train/TRAIN_0417/front.png,229.8947007921007
train,TRAIN_0417,top,data/train/TRAIN_0417/top.png,235.41546630859375
train,TRAIN_0418,front,data/train/TRAIN_0418/front.png,233.46900092230902
train,TRAIN_0418,top,data/train/TRAIN_0418/top.png,242.20709906684027
train,TRAIN_0419,front,data/train/TRAIN_0419/front.png,234.13068305121527
train,TRAIN_0419,top,data/train/TRAIN_0419/top.png,240.4719034830729
train,TRAIN_0420,front,data/train/TRAIN_0420/front.png,235.3277587890625
train,TRAIN_0420,top,data/train/TRAIN_0420/top.png,242.60641140407986
train,TRAIN_0421,front,data/train/TRAIN_0421/front.png,233.22445339626736
train,TRAIN_0421,top,data/train/TRAIN_0421/top.png,244.47347683376736
train,TRAIN_0422,front,data/train/TRAIN_0422/front.png,232.9773695203993
train,TRAIN_0422,top,data/train/TRAIN_0422/top.png,238.00145128038196
train,TRAIN_0423,front,data/train/TRAIN_0423/front.png,234.58745659722223
train,TRAIN_0423,top,data/train/TRAIN_0423/top.png,244.63595241970486
train,TRAIN_0424,front,data/train/TRAIN_0424/front.png,238.47496202256946
train,TRAIN_0424,top,data/train/TRAIN_0424/top.png,240.82636176215277
train,TRAIN_0425,front,data/train/TRAIN_0425/front.png,235.2818603515625
train,TRAIN_0425,top,data/train/TRAIN_0425/top.png,242.65053982204861
train,TRAIN_0426,front,data/train/TRAIN_0426/front.png,234.48784722222223
train,TRAIN_0426,top,data/train/TRAIN_0426/top.png,244.4826863606771
train,TRAIN_0427,front,data/train/TRAIN_0427/front.png,229.95913357204861
train,TRAIN_0427,top,data/train/TRAIN_0427/top.png,242.0235799153646
train,TRAIN_0428,front,data/train/TRAIN_0428/front.png,234.2159220377604
train,TRAIN_0428,top,data/train/TRAIN_0428/top.png,242.63509792751736
train,TRAIN_0429,front,data/train/TRAIN_0429/front.png,232.26907009548611
train,TRAIN_0429,top,data/train/TRAIN_0429/top.png,239.11981201171875
train,TRAIN_0430,front,data/train/TRAIN_0430/front.png,235.39712863498264
train,TRAIN_0430,top,data/train/TRAIN_0430/top.png,244.7429402669271
train,TRAIN_0431,front,data/train/TRAIN_0431/front.png,241.15260145399304
train,TRAIN_0431,top,data/train/TRAIN_0431/top.png,245.75047471788196
train,TRAIN_0432,front,data/train/TRAIN_0432/front.png,235.15948486328125
train,TRAIN_0432,top,data/train/TRAIN_0432/top.png,242.58849419487848
train,TRAIN_0433,front,data/train/TRAIN_0433/front.png,235.04168701171875
train,TRAIN_0433,top,data/train/TRAIN_0433/top.png,244.76912434895834
train,TRAIN_0434,front,data/train/TRAIN_0434/front.png,230.01067437065973
train,TRAIN_0434,top,data/train/TRAIN_0434/top.png,242.2998046875
train,TRAIN_0435,front,data/train/TRAIN_0435/front.png,233.76481119791666
train,TRAIN_0435,top,data/train/TRAIN_0435/top.png,242.65989854600696
train,TRAIN_0436,front,data/train/TRAIN_0436/front.png,234.54998101128473
train,TRAIN_0436,top,data/train/TRAIN_0436/top.png,244.50488959418402
train,TRAIN_0437,front,data/train/TRAIN_0437/front.png,236.5706312391493
train,TRAIN_0437,top,data/train/TRAIN_0437/top.png,244.79905870225696
train,TRAIN_0438,front,data/train/TRAIN_0438/front.png,233.40456814236111
train,TRAIN_0438,top,data/train/TRAIN_0438/top.png,242.77505154079861
train,TRAIN_0439,front,data/train/TRAIN_0439/front.png,240.56500244140625
train,TRAIN_0439,top,data/train/TRAIN_0439/top.png,245.6438462999132
train,TRAIN_0440,front,data/train/TRAIN_0440/front.png,238.26708306206598
train,TRAIN_0440,top,data/train/TRAIN_0440/top.png,238.9843004014757
train,TRAIN_0441,front,data/train/TRAIN_0441/front.png,234.3337198893229
train,TRAIN_0441,top,data/train/TRAIN_0441/top.png,242.54833984375
train,TRAIN_0442,front,data/train/TRAIN_0442/front.png,232.2350870768229
train,TRAIN_0442,top,data/train/TRAIN_0442/top.png,239.08655463324652
train,TRAIN_0443,front,data/train/TRAIN_0443/front.png,241.0933363172743
train,TRAIN_0443,top,data/train/TRAIN_0443/top.png,245.5229695638021
train,TRAIN_0444,front,data/train/TRAIN_0444/front.png,240.62588161892361
train,TRAIN_0444,top,data/train/TRAIN_0444/top.png,244.41793484157986
train,TRAIN_0445,front,data/train/TRAIN_0445/front.png,240.11439344618054
train,TRAIN_0445,top,data/train/TRAIN_0445/top.png,243.93969048394098
train,TRAIN_0446,front,data/train/TRAIN_0446/front.png,233.07379150390625
train,TRAIN_0446,top,data/train/TRAIN_0446/top.png,239.2740681966146
train,TRAIN_0447,front,data/train/TRAIN_0447/front.png,235.54961480034723
train,TRAIN_0447,top,data/train/TRAIN_0447/top.png,241.1256103515625
train,TRAIN_0448,front,data/train/TRAIN_0448/front.png,230.17251247829861
train,TRAIN_0448,top,data/train/TRAIN_0448/top.png,242.26902940538196
train,TRAIN_0449,front,data/train/TRAIN_0449/front.png,230.82321506076389
train,TRAIN_0449,top,data/train/TRAIN_0449/top.png,237.62830268012152
train,TRAIN_0450,front,data/train/TRAIN_0450/front.png,231.6858113606771
train,TRAIN_0450,top,data/train/TRAIN_0450/top.png,238.13159857855902
train,TRAIN_0451,front,data/train/TRAIN_0451/front.png,231.4582044813368
train,TRAIN_0451,top,data/train/TRAIN_0451/top.png,237.5062052408854
train,TRAIN_0452,front,data/train/TRAIN_0452/front.png,232.87802463107639
train,TRAIN_0452,top,data/train/TRAIN_0452/top.png,243.56429714626736
train,TRAIN_0453,front,data/train/TRAIN_0453/front.png,233.69664171006946
train,TRAIN_0453,top,data/train/TRAIN_0453/top.png,244.45343695746527
train,TRAIN_0454,front,data/train/TRAIN_0454/front.png,234.93661159939236
train,TRAIN_0454,top,data/train/TRAIN_0454/top.png,244.51791720920139
train,TRAIN_0455,front,data/train/TRAIN_0455/front.png,234.24226888020834
train,TRAIN_0455,top,data/train/TRAIN_0455/top.png,242.54660373263889
train,TRAIN_0456,front,data/train/TRAIN_0456/front.png,230.81169976128473
train,TRAIN_0456,top,data/train/TRAIN_0456/top.png,237.77550591362848
train,TRAIN_0457,front,data/train/TRAIN_0457/front.png,235.9249064127604
train,TRAIN_0457,top,data/train/TRAIN_0457/top.png,244.12421332465277
train,TRAIN_0458,front,data/train/TRAIN_0458/front.png,236.18796115451389
train,TRAIN_0458,top,data/train/TRAIN_0458/top.png,241.01127115885416
train,TRAIN_0459,front,data/train/TRAIN_0459/front.png,234.77401394314236
train,TRAIN_0459,top,data/train/TRAIN_0459/top.png,242.44274224175348
train,TRAIN_0460,front,data/train/TRAIN_0460/front.png,233.21898735894098
train,TRAIN_0460,top,data/train/TRAIN_0460/top.png,244.37451171875
train,TRAIN_0461,front,data/train/TRAIN_0461/front.png,240.93527560763889
train,TRAIN_0461,top,data/train/TRAIN_0461/top.png,245.70208740234375
train,TRAIN_0462,front,data/train/TRAIN_0462/front.png,233.08463541666666
train,TRAIN_0462,top,data/train/TRAIN_0462/top.png,244.37002902560764
train,TRAIN_0463,front,data/train/TRAIN_0463/front.png,238.27813720703125
train,TRAIN_0463,top,data/train/TRAIN_0463/top.png,243.46621365017361
train,TRAIN_0464,front,data/train/TRAIN_0464/front.png,233.4964396158854
train,TRAIN_0464,top,data/train/TRAIN_0464/top.png,242.47142198350696
train,TRAIN_0465,front,data/train/TRAIN_0465/front.png,233.58779568142361
train,TRAIN_0465,top,data/train/TRAIN_0465/top.png,242.6332261827257
train,TRAIN_0466,front,data/train/TRAIN_0466/front.png,234.93314615885416
train,TRAIN_0466,top,data/train/TRAIN_0466/top.png,242.77141655815973
train,TRAIN_0467,front,data/train/TRAIN_0467/front.png,233.53190104166666
train,TRAIN_0467,top,data/train/TRAIN_0467/top.png,242.84036593967014
train,TRAIN_0468,front,data/train/TRAIN_0468/front.png,236.28494601779514
train,TRAIN_0468,top,data/train/TRAIN_0468/top.png,244.7099609375
train,TRAIN_0469,front,data/train/TRAIN_0469/front.png,228.77206759982639
train,TRAIN_0469,top,data/train/TRAIN_0469/top.png,241.77674018012152
train,TRAIN_0470,front,data/train/TRAIN_0470/front.png,235.26083034939236
train,TRAIN_0470,top,data/train/TRAIN_0470/top.png,242.5883992513021
train,TRAIN_0471,front,data/train/TRAIN_0471/front.png,231.7105712890625
train,TRAIN_0471,top,data/train/TRAIN_0471/top.png,242.4765150282118
train,TRAIN_0472,front,data/train/TRAIN_0472/front.png,235.95224338107639
train,TRAIN_0472,top,data/train/TRAIN_0472/top.png,244.74294704861111
train,TRAIN_0473,front,data/train/TRAIN_0473/front.png,240.85289849175348
train,TRAIN_0473,top,data/train/TRAIN_0473/top.png,245.5602281358507
train,TRAIN_0474,front,data/train/TRAIN_0474/front.png,234.52157931857639
train,TRAIN_0474,top,data/train/TRAIN_0474/top.png,242.55099826388889
train,TRAIN_0475,front,data/train/TRAIN_0475/front.png,229.77676730685764
train,TRAIN_0475,top,data/train/TRAIN_0475/top.png,242.12517632378473
train,TRAIN_0476,front,data/train/TRAIN_0476/front.png,233.64640299479166
train,TRAIN_0476,top,data/train/TRAIN_0476/top.png,242.29361300998264
train,TRAIN_0477,front,data/train/TRAIN_0477/front.png,239.9609849717882
train,TRAIN_0477,top,data/train/TRAIN_0477/top.png,245.30514187282986
train,TRAIN_0478,front,data/train/TRAIN_0478/front.png,233.61815728081598
train,TRAIN_0478,top,data/train/TRAIN_0478/top.png,244.5039537217882
train,TRAIN_0479,front,data/train/TRAIN_0479/front.png,232.04063585069446
train,TRAIN_0479,top,data/train/TRAIN_0479/top.png,239.2586873372396
train,TRAIN_0480,front,data/train/TRAIN_0480/front.png,230.8912353515625
train,TRAIN_0480,top,data/train/TRAIN_0480/top.png,237.4192911783854
train,TRAIN_0481,front,data/train/TRAIN_0481/front.png,233.85855441623264
train,TRAIN_0481,top,data/train/TRAIN_0481/top.png,239.3421630859375
train,TRAIN_0482,front,data/train/TRAIN_0482/front.png,233.5446302625868
train,TRAIN_0482,top,data/train/TRAIN_0482/top.png,242.55885145399304
train,TRAIN_0483,front,data/train/TRAIN_0483/front.png,235.20269097222223
train,TRAIN_0483,top,data/train/TRAIN_0483/top.png,244.65110948350696
train,TRAIN_0484,front,data/train/TRAIN_0484/front.png,229.74530029296875
train,TRAIN_0484,top,data/train/TRAIN_0484/top.png,242.02581108940973
train,TRAIN_0485,front,data/train/TRAIN_0485/front.png,240.98434787326389
train,TRAIN_0485,top,data/train/TRAIN_0485/top.png,244.90888129340277
train,TRAIN_0486,front,data/train/TRAIN_0486/front.png,232.95154486762152
train,TRAIN_0486,top,data/train/TRAIN_0486/top.png,244.33420138888889
train,TRAIN_0487,front,data/train/TRAIN_0487/front.png,234.68379720052084
train,TRAIN_0487,top,data/train/TRAIN_0487/top.png,242.52655707465277
train,TRAIN_0488,front,data/train/TRAIN_0488/front.png,240.02188449435764
train,TRAIN_0488,top,data/train/TRAIN_0488/top.png,245.69669596354166
train,TRAIN_0489,front,data/train/TRAIN_0489/front.png,241.11040581597223
train,TRAIN_0489,top,data/train/TRAIN_0489/top.png,245.72153049045139
train,TRAIN_0490,front,data/train/TRAIN_0490/front.png,233.52316623263889
train,TRAIN_0490,top,data/train/TRAIN_0490/top.png,242.6003214518229
train,TRAIN_0491,front,data/train/TRAIN_0491/front.png,233.78286404079861
train,TRAIN_0491,top,data/train/TRAIN_0491/top.png,242.40397135416666
train,TRAIN_0492,front,data/train/TRAIN_0492/front.png,240.49542236328125
train,TRAIN_0492,top,data/train/TRAIN_0492/top.png,244.65794542100696
train,TRAIN_0493,front,data/train/TRAIN_0493/front.png,233.38123236762152
train,TRAIN_0493,top,data/train/TRAIN_0493/top.png,243.21542019314236
train,TRAIN_0494,front,data/train/TRAIN_0494/front.png,235.91921657986111
train,TRAIN_0494,top,data/train/TRAIN_0494/top.png,244.69544135199652
train,TRAIN_0495,front,data/train/TRAIN_0495/front.png,233.16107177734375
train,TRAIN_0495,top,data/train/TRAIN_0495/top.png,244.45824517144098
train,TRAIN_0496,front,data/train/TRAIN_0496/front.png,231.53081597222223
train,TRAIN_0496,top,data/train/TRAIN_0496/top.png,242.23589409722223
train,TRAIN_0497,front,data/train/TRAIN_0497/front.png,234.73609076605902
train,TRAIN_0497,top,data/train/TRAIN_0497/top.png,242.61283365885416
train,TRAIN_0498,front,data/train/TRAIN_0498/front.png,231.68179660373264
train,TRAIN_0498,top,data/train/TRAIN_0498/top.png,242.35455322265625
train,TRAIN_0499,front,data/train/TRAIN_0499/front.png,241.00965033637152
train,TRAIN_0499,top,data/train/TRAIN_0499/top.png,245.4402601453993
train,TRAIN_0500,front,data/train/TRAIN_0500/front.png,240.34110514322916
train,TRAIN_0500,top,data/train/TRAIN_0500/top.png,245.35527886284723
train,TRAIN_0501,front,data/train/TRAIN_0501/front.png,241.30941433376736
train,TRAIN_0501,top,data/train/TRAIN_0501/top.png,245.08755154079861
train,TRAIN_0502,front,data/train/TRAIN_0502/front.png,235.2967325846354
train,TRAIN_0502,top,data/train/TRAIN_0502/top.png,242.58383517795139
train,TRAIN_0503,front,data/train/TRAIN_0503/front.png,240.04771592881946
train,TRAIN_0503,top,data/train/TRAIN_0503/top.png,245.66720920138889
train,TRAIN_0504,front,data/train/TRAIN_0504/front.png,233.67379421657986
train,TRAIN_0504,top,data/train/TRAIN_0504/top.png,242.47281901041666
train,TRAIN_0505,front,data/train/TRAIN_0505/front.png,232.28905571831598
train,TRAIN_0505,top,data/train/TRAIN_0505/top.png,244.359130859375
train,TRAIN_0506,front,data/train/TRAIN_0506/front.png,240.37249755859375
train,TRAIN_0506,top,data/train/TRAIN_0506/top.png,245.39078776041666
train,TRAIN_0507,front,data/train/TRAIN_0507/front.png,240.35594346788196
train,TRAIN_0507,top,data/train/TRAIN_0507/top.png,244.5664537217882
train,TRAIN_0508,front,data/train/TRAIN_0508/front.png,240.08247884114584
train,TRAIN_0508,top,data/train/TRAIN_0508/top.png,245.68208821614584
train,TRAIN_0509,front,data/train/TRAIN_0509/front.png,235.4503173828125
train,TRAIN_0509,top,data/train/TRAIN_0509/top.png,243.71017795138889
train,TRAIN_0510,front,data/train/TRAIN_0510/front.png,240.33774142795139
train,TRAIN_0510,top,data/train/TRAIN_0510/top.png,245.35904269748264
train,TRAIN_0511,front,data/train/TRAIN_0511/front.png,228.84048800998264
train,TRAIN_0511,top,data/train/TRAIN_0511/top.png,241.6734144422743
train,TRAIN_0512,front,data/train/TRAIN_0512/front.png,234.28473578559027
train,TRAIN_0512,top,data/train/TRAIN_0512/top.png,239.41254340277777
train,TRAIN_0513,front,data/train/TRAIN_0513/front.png,240.64645724826389
train,TRAIN_0513,top,data/train/TRAIN_0513/top.png,245.73487684461804
train,TRAIN_0514,front,data/train/TRAIN_0514/front.png,233.99172634548611
train,TRAIN_0514,top,data/train/TRAIN_0514/top.png,244.71570502387152
train,TRAIN_0515,front,data/train/TRAIN_0515/front.png,236.4852769639757
train,TRAIN_0515,top,data/train/TRAIN_0515/top.png,244.72983127170139
train,TRAIN_0516,front,data/train/TRAIN_0516/front.png,230.95119900173611
train,TRAIN_0516,top,data/train/TRAIN_0516/top.png,238.13916693793402
train,TRAIN_0517,front,data/train/TRAIN_0517/front.png,240.6879136827257
train,TRAIN_0517,top,data/train/TRAIN_0517/top.png,245.71994357638889
train,TRAIN_0518,front,data/train/TRAIN_0518/front.png,233.76639133029514
train,TRAIN_0518,top,data/train/TRAIN_0518/top.png,244.492431640625
train,TRAIN_0519,front,data/train/TRAIN_0519/front.png,233.66133626302084
train,TRAIN_0519,top,data/train/TRAIN_0519/top.png,242.59371609157986
train,TRAIN_0520,front,data/train/TRAIN_0520/front.png,234.49535454644098
train,TRAIN_0520,top,data/train/TRAIN_0520/top.png,244.53790961371527
train,TRAIN_0521,front,data/train/TRAIN_0521/front.png,233.77835422092014
train,TRAIN_0521,top,data/train/TRAIN_0521/top.png,242.74580891927084
train,TRAIN_0522,front,data/train/TRAIN_0522/front.png,235.9600084092882
train,TRAIN_0522,top,data/train/TRAIN_0522/top.png,240.8557332356771
train,TRAIN_0523,front,data/train/TRAIN_0523/front.png,240.14857313368054
train,TRAIN_0523,top,data/train/TRAIN_0523/top.png,245.66531711154514
train,TRAIN_0524,front,data/train/TRAIN_0524/front.png,234.25816514756946
train,TRAIN_0524,top,data/train/TRAIN_0524/top.png,242.54296196831598
train,TRAIN_0525,front,data/train/TRAIN_0525/front.png,240.2999267578125
train,TRAIN_0525,top,data/train/TRAIN_0525/top.png,245.7057630750868
train,TRAIN_0526,front,data/train/TRAIN_0526/front.png,232.36580403645834
train,TRAIN_0526,top,data/train/TRAIN_0526/top.png,242.50031195746527
train,TRAIN_0527,front,data/train/TRAIN_0527/front.png,233.63577609592014
train,TRAIN_0527,top,data/train/TRAIN_0527/top.png,242.55142550998264
train,TRAIN_0528,front,data/train/TRAIN_0528/front.png,229.2454359266493
train,TRAIN_0528,top,data/train/TRAIN_0528/top.png,242.11185709635416
train,TRAIN_0529,front,data/train/TRAIN_0529/front.png,234.3325398763021
train,TRAIN_0529,top,data/train/TRAIN_0529/top.png,239.48247612847223
train,TRAIN_0530,front,data/train/TRAIN_0530/front.png,236.65900336371527
train,TRAIN_0530,top,data/train/TRAIN_0530/top.png,244.83758544921875
train,TRAIN_0531,front,data/train/TRAIN_0531/front.png,234.36090087890625
train,TRAIN_0531,top,data/train/TRAIN_0531/top.png,241.36245388454861
train,TRAIN_0532,front,data/train/TRAIN_0532/front.png,234.3506062825521
train,TRAIN_0532,top,data/train/TRAIN_0532/top.png,242.6152818467882
train,TRAIN_0533,front,data/train/TRAIN_0533/front.png,240.2351548936632
train,TRAIN_0533,top,data/train/TRAIN_0533/top.png,244.09450954861111
train,TRAIN_0534,front,data/train/TRAIN_0534/front.png,240.49367947048611
train,TRAIN_0534,top,data/train/TRAIN_0534/top.png,245.6629842122396
train,TRAIN_0535,front,data/train/TRAIN_0535/front.png,234.51117621527777
train,TRAIN_0535,top,data/train/TRAIN_0535/top.png,243.62832302517361
train,TRAIN_0536,front,data/train/TRAIN_0536/front.png,240.411865234375
train,TRAIN_0536,top,data/train/TRAIN_0536/top.png,245.68234592013889
train,TRAIN_0537,front,data/train/TRAIN_0537/front.png,230.59634738498264
train,TRAIN_0537,top,data/train/TRAIN_0537/top.png,242.22430419921875
train,TRAIN_0538,front,data/train/TRAIN_0538/front.png,234.79307725694446
train,TRAIN_0538,top,data/train/TRAIN_0538/top.png,242.59991455078125
train,TRAIN_0539,front,data/train/TRAIN_0539/front.png,240.93721516927084
train,TRAIN_0539,top,data/train/TRAIN_0539/top.png,245.6650390625
train,TRAIN_0540,front,data/train/TRAIN_0540/front.png,240.83707004123264
train,TRAIN_0540,top,data/train/TRAIN_0540/top.png,245.71207682291666
train,TRAIN_0541,front,data/train/TRAIN_0541/front.png,234.21664767795139
train,TRAIN_0541,top,data/train/TRAIN_0541/top.png,242.67489963107639
train,TRAIN_0542,front,data/train/TRAIN_0542/front.png,233.9878946940104
train,TRAIN_0542,top,data/train/TRAIN_0542/top.png,242.64703369140625
train,TRAIN_0543,front,data/train/TRAIN_0543/front.png,234.09021674262152
train,TRAIN_0543,top,data/train/TRAIN_0543/top.png,242.66573079427084
train,TRAIN_0544,front,data/train/TRAIN_0544/front.png,240.43469916449652
train,TRAIN_0544,top,data/train/TRAIN_0544/top.png,244.8623792860243
train,TRAIN_0545,front,data/train/TRAIN_0545/front.png,230.81054009331598
train,TRAIN_0545,top,data/train/TRAIN_0545/top.png,242.390625
train,TRAIN_0546,front,data/train/TRAIN_0546/front.png,235.47989908854166
train,TRAIN_0546,top,data/train/TRAIN_0546/top.png,244.5611368815104
train,TRAIN_0547,front,data/train/TRAIN_0547/front.png,234.17907036675348
train,TRAIN_0547,top,data/train/TRAIN_0547/top.png,240.61762152777777
train,TRAIN_0548,front,data/train/TRAIN_0548/front.png,234.6865709092882
train,TRAIN_0548,top,data/train/TRAIN_0548/top.png,244.3968302408854
train,TRAIN_0549,front,data/train/TRAIN_0549/front.png,239.07294379340277
train,TRAIN_0549,top,data/train/TRAIN_0549/top.png,243.8932359483507
train,TRAIN_0550,front,data/train/TRAIN_0550/front.png,234.942138671875
