split,sample_id,label,target,pc1,pc2,pc3,pc4,pc5,cluster_id
train,TRAIN_0124,stable,0,-3.9952674796662073,1.4160290067725319,-2.313088097185959,-0.6861102835626754,-1.9364743523769086,1
train,TRAIN_0125,stable,0,-7.28824208650944,-4.101399833884982,-1.0792933569749763,-1.781475800026397,-1.1933211279509577,3
train,TRAIN_0126,unstable,1,-1.0095907490236575,2.0176845631325535,-0.26533768280519,1.6519699767977527,-2.251133838646665,1
train,TRAIN_0127,unstable,1,-1.8085657270760993,-1.2085379690249698,0.8624606259104481,1.1089324275911723,-2.8403599000354993,1
train,TRAIN_0128,stable,0,-5.804796226186688,6.4178164908278745,-4.765752638897046,0.8228325241929043,-2.989801516791722,1
train,TRAIN_0129,unstable,1,-5.870829782557501,-5.247443494828864,0.7124051795743196,-1.7946643933310995,-0.752263492481625,3
train,TRAIN_0130,unstable,1,-1.6706158177421468,3.42149806959156,1.0729768641747253,6.714703246700633,1.3701814392205431,1
train,TRAIN_0131,unstable,1,5.968487940783436,-2.482045328779513,7.510321511320824,-2.05193820202528,-2.3537839054294674,0
train,TRAIN_0132,unstable,1,-4.721468681691243,-5.298370826780435,0.9466053803976539,-0.7883419496127066,-2.243227083505039,3
train,TRAIN_0133,stable,0,-1.1083944784378017,8.775616161526509,-2.287706539371373,0.8074674613189575,-4.431854115891598,1
train,TRAIN_0134,unstable,1,1.211750414201963,5.037731599924815,2.4814090960389232,-0.05324592387918669,7.37665273796275,1
train,TRAIN_0135,unstable,1,-3.4670622317057878,-5.316270219223404,2.6163008661051967,-0.9183372419925571,-1.5298698642172528,3
train,TRAIN_0136,stable,0,-4.795064401368745,0.7107500890040431,-2.130363245833295,0.9331844740376385,-3.6092636027658185,1
train,TRAIN_0137,stable,0,-6.562203584007055,-7.108274958467641,1.3092051175446298,-3.1037261954843025,-1.5558723907488323,3
train,TRAIN_0138,stable,0,-1.9009992200899202,3.967985307396435,-0.4001778112837484,3.7664261776286745,2.246508993382147,1
train,TRAIN_0139,stable,0,0.6661875373680795,5.010583342005677,0.7071667258748616,-0.966423411198969,8.01488134685989,1
train,TRAIN_0140,stable,0,0.985956130621743,4.136940123211246,0.32517368900617244,-5.290255753055154,1.697707193589699,1
train,TRAIN_0141,stable,0,-0.003757986169890748,6.17305480123298,-2.6000586138751065,1.6820714824320164,-4.7006588006415715,1
train,TRAIN_0142,stable,0,-5.995770971414292,4.985397272277582,-4.151632461522911,5.191784501735727,2.4636452205048736,1
train,TRAIN_0143,unstable,1,5.105767047206485,-0.33734879183450533,6.955170254682789,1.8769527713837086,-5.1050120004336055,0
train,TRAIN_0144,stable,0,-1.8140518990875925,3.5565984388134186,-0.7149938292382856,3.284920964890049,2.1645211620663534,1
train,TRAIN_0145,unstable,1,-4.2538307192849265,1.028300900140096,-1.2685121762512557,-0.9076880049102791,-2.8474997003079747,1
train,TRAIN_0146,unstable,1,-4.007213908936088,3.7722457021718125,-2.8568419564440513,5.791212844205409,3.5204434900034203,1
train,TRAIN_0147,unstable,1,-4.631852815920561,7.05432149720506,-3.6138694649021734,1.5901022334709742,-2.6814522180460343,1
train,TRAIN_0148,stable,0,-6.635000735414946,-6.721383608024314,-0.3889742611126722,2.261388517723876,4.890720172141055,3
train,TRAIN_0149,unstable,1,2.1323516800081688,4.413317287157454,1.524962809372866,-0.81851067338724,8.162251610120736,1
train,TRAIN_0150,stable,0,-1.763935906200771,6.519643985334921,-1.652430747308705,-0.14775659280794584,-2.891651749739681,1
train,TRAIN_0151,unstable,1,-2.344206267636449,-8.47354100798113,4.489684979735137,-1.1511240023245581,-1.8687637971534834,3
train,TRAIN_0152,stable,0,0.9710856113121461,1.6096210956897685,1.5597794069098714,-5.551212621622692,0.688101610852045,1
train,TRAIN_0153,unstable,1,2.79922587850389,5.992016634942471,0.7163738437706691,-6.972406551035908,4.138539534574729,1
train,TRAIN_0154,stable,0,-5.488722829617629,4.88094346361237,-4.4682181004680395,5.062846151238467,2.8343108426628207,1
train,TRAIN_0155,unstable,1,1.1220283992573716,3.640116103627426,1.8688232780137088,-5.250971292296405,1.2997396856103265,1
train,TRAIN_0156,stable,0,-5.3492218317523825,-7.884401234596753,0.16254551051484029,-2.695556905972516,-1.1210267010580333,3
train,TRAIN_0157,stable,0,-1.845183044888361,6.471445091090085,-1.3335178720690617,0.1765953861312204,-3.629992114048229,1
train,TRAIN_0158,unstable,1,-2.383356885835525,-8.106370104353964,2.7886008435968206,-3.899023719858736,-0.34596283589925514,3
train,TRAIN_0159,stable,0,0.0364090073290561,3.011060464567846,1.5829484776225373,-5.136480946540038,1.0313409395487876,1
train,TRAIN_0160,unstable,1,-3.870784899451338,3.4039057552591006,-1.4577174844965088,0.7846489338316313,-2.8122009575745004,1
train,TRAIN_0161,unstable,1,-0.6138321753238768,1.9910494800458711,0.3450200710440882,1.468050847721543,-3.7954430376559345,1
train,TRAIN_0162,unstable,1,-5.134790433052313,-7.4690571934618255,1.6817394161758283,-3.2714272033111422,-1.2702158086551776,3
train,TRAIN_0163,unstable,1,9.596797898331738,2.2636757520047706,8.255301027836087,8.910108516810636,-0.15646609397352587,0
train,TRAIN_0164,unstable,1,4.391880583015663,1.1100978838996631,4.756143047000551,-4.2591226478713935,-0.4582771888143668,0
train,TRAIN_0165,unstable,1,-5.090878227122428,5.730000244840614,-3.225418538119913,6.185584708760352,1.3145214736935416,1
train,TRAIN_0166,unstable,1,5.053470277367272,3.735023538900382,3.63205098110239,2.0398638569187533,-4.409185820335313,0
train,TRAIN_0167,stable,0,-7.323990499201004,-4.458420380021091,-0.19572006840890616,-2.036875285744476,-1.1962069124868762,3
train,TRAIN_0168,unstable,1,-0.2413627804685472,2.6674617697983622,0.6961681751919926,6.865157958923023,1.9538146509469523,1
train,TRAIN_0169,stable,0,-2.0887055473502056,6.410737218745337,-1.2975743948203848,0.17449420295297538,-3.4992839811982774,1
train,TRAIN_0170,stable,0,-4.614144588483068,0.41128733324402755,-2.323383459148032,1.7436288879096196,-4.2284190597809195,1
train,TRAIN_0171,stable,0,-5.385944810137641,5.9188760695652425,-4.722477124406863,1.241393461944183,-2.6552514052020486,1
train,TRAIN_0172,stable,0,-4.701757873081477,3.85804337020747,-2.453751555063993,-0.2692532257876413,-2.104676347715509,1
train,TRAIN_0173,stable,0,-7.660291944274686,-4.188064208268966,-0.43820327141886606,-2.004241612654335,-1.3026351250543171,3
train,TRAIN_0174,unstable,1,1.318147990494904,4.732630802202037,0.820157211251764,-0.6887594335883145,7.562812752677017,1
train,TRAIN_0175,unstable,1,3.033845134189027,2.9458257926726605,2.124195071957891,1.0029939382464443,-2.4649543377796985,1
train,TRAIN_0176,stable,0,-6.060141529204607,5.635752526981645,-3.8970752381255243,4.862238698924354,3.1615997207941926,1
train,TRAIN_0177,stable,0,-6.86177099068028,-8.679558894618326,1.2863025555710481,0.4273774518878583,-4.1063074671122415,3
train,TRAIN_0178,stable,0,-6.415145513692295,-6.521510047724416,-0.08859016197030024,2.236007983897692,5.54509453343568,3
train,TRAIN_0179,unstable,1,-4.891274655346297,-4.694965849672712,1.0268987240738356,-1.6267231962337603,-1.3417521692566912,3
train,TRAIN_0180,unstable,1,6.5837423444959065,-0.7533344385280941,6.990739591355077,2.594419279275291,-4.7152522149215494,0
train,TRAIN_0181,stable,0,-4.4042940719731325,3.681514763889052,-2.775652987100131,4.781257612920807,4.16812655630852,1
train,TRAIN_0182,unstable,1,11.438413726287743,-4.632819145460424,13.384598451150154,11.074872660928346,-1.5614116062231913,0
train,TRAIN_0183,stable,0,-4.819133146113198,3.3484083230646875,-2.830954920065732,5.006811590515652,3.9058903755337844,1
train,TRAIN_0184,stable,0,1.4163353233498985,3.3198627584100127,0.23599204305435606,-5.08234798786925,0.9251328848705784,1
train,TRAIN_0185,unstable,1,1.3487151195924274,4.936754718998332,1.7709835353857315,0.1362758653584909,7.88853365807016,1
train,TRAIN_0186,stable,0,-6.5798763104355595,-6.182505757562744,0.2565017979057026,2.37507040937576,5.62853167790997,3
train,TRAIN_0187,stable,0,-6.191179348477437,-8.546115635654264,0.7738631387607315,-0.3685185991861811,-3.3488920970157414,3
train,TRAIN_0188,stable,0,-7.013002950645181,-6.443943382369168,-0.24165465614537304,-2.543615086012794,-1.5199879164925953,3
train,TRAIN_0189,unstable,1,1.6364764914995855,4.659508575968721,1.4638771974502536,0.0042336796777050845,7.845829448178212,1
train,TRAIN_0190,unstable,1,-4.967943167938011,-7.069169853265565,2.347638270971506,4.7618406696527815,3.7622396392408888,3
train,TRAIN_0191,unstable,1,-4.9359939086509605,-6.419841393280424,2.090358952462428,3.6783870266134366,3.739615631635346,3
train,TRAIN_0192,unstable,1,-5.758865364932818,-6.779990324123556,1.4576340306454723,-2.6323912297279866,-1.3794178471105987,3
train,TRAIN_0193,unstable,1,5.29038704497354,-1.592885881392945,6.633794188144518,-2.690543271857356,-1.3716381617001485,0
train,TRAIN_0194,stable,0,0.4662525247382377,2.176559137634763,-0.8045486231350752,-3.991837979285919,-0.7764262510217222,1
train,TRAIN_0195,stable,0,0.4553362497319552,4.518441231280898,0.9392059393622437,-5.233588177027863,1.746473987254703,1
train,TRAIN_0196,stable,0,1.4691610232320573,1.4895436171507364,0.9877032237160492,-5.756543085657544,0.9536939405765659,1
train,TRAIN_0197,stable,0,-5.039087873323206,6.601393977248612,-4.195939703073578,1.579099011225682,-2.658802476793566,1
train,TRAIN_0198,stable,0,-5.188579552659617,5.678729442775723,-4.290763584093918,1.2634068377657026,-3.056336700002401,1
train,TRAIN_0199,unstable,1,6.786132455634696,-1.105511888606783,7.160864571277242,1.427824600485647,-3.8194754682004644,0
train,TRAIN_0200,stable,0,-5.7097535477494965,3.3775603067989013,-2.9658413638207777,-0.28469940386322135,-2.75220242689328,1
train,TRAIN_0201,stable,0,1.0257453974113173,2.271546739286246,1.6371938555942562,-5.309912997823325,0.6212985093482644,1
train,TRAIN_0202,unstable,1,8.23327531007438,2.052596624331522,3.8388973529936723,4.517771596591949,3.909703331743994,0
train,TRAIN_0203,unstable,1,7.730461961061183,0.1891879415071513,5.861751278360094,0.5095124743629142,-2.8278121443080844,0
train,TRAIN_0204,unstable,1,11.890769457920902,5.247033025284487,5.738260777958565,0.5416681432668512,-2.3793956937530414,0
train,TRAIN_0205,unstable,1,-4.6825861940043945,5.80031978730615,-3.7356773039176505,1.2379728727106332,-2.7045597134727375,1
train,TRAIN_0206,unstable,1,7.89236657798177,1.3698058917076839,6.233144708900678,-6.904353587798723,2.417529164818349,0
train,TRAIN_0207,stable,0,-5.305971603174027,6.351616417024637,-3.837743574492504,0.649966219996978,-2.6246758899102236,1
train,TRAIN_0208,unstable,1,1.2771249653004986,4.902744615181676,1.50741168389446,-0.30530062869838254,7.239324390750159,1
train,TRAIN_0209,stable,0,-2.2648381395168666,3.900597705292191,-0.7707940742687502,3.6357402721419634,2.2253662392211435,1
train,TRAIN_0210,unstable,1,-1.7330211936653412,0.8956484943245426,0.44609119351137155,0.7025320480220113,-3.5466165185619682,1
train,TRAIN_0211,stable,0,-5.1405608028894125,6.491058954037165,-3.895541324208483,1.7865451030249881,-3.620200040194738,1
train,TRAIN_0212,stable,0,1.1602671460806033,6.834580654456161,-0.8748093695782615,-6.756631824537983,3.09053340328175,1
train,TRAIN_0213,unstable,1,3.0088920395095697,5.20406484386645,0.18256204922862165,-6.763466378399656,3.3448839718574077,1
train,TRAIN_0214,unstable,1,3.3415846692896976,6.227513572090413,0.27921476381902016,-6.851160956796694,3.1880083728885347,1
train,TRAIN_0215,unstable,1,-3.8324847582627246,-6.350502197935412,1.8843709964787172,-1.660767236719614,-1.6478690521196866,3
train,TRAIN_0216,stable,0,-0.6622074794658382,7.1148480763454,-2.502585275086542,0.8094774458936962,-4.105315350629139,1
train,TRAIN_0217,unstable,1,8.758799785362797,0.025707103146829283,8.00723958499248,-1.5462054604290925,-0.583547612838613,0
train,TRAIN_0218,stable,0,-5.348498129871989,3.61652530791342,-3.2029116131983066,4.695939529960501,4.041983323959242,1
train,TRAIN_0219,unstable,1,-5.07392910822925,-6.829942070011927,1.6334858138266342,-1.854323839814728,-2.078327091946116,3
train,TRAIN_0220,unstable,1,7.992321779475948,2.9737592692280224,4.988858087875453,-5.530857213043038,2.1436281335378253,0
train,TRAIN_0221,stable,0,-7.372393692249226,-5.142724768492945,-0.8583845617834449,2.741148645365941,4.551750763890157,3
train,TRAIN_0222,unstable,1,-5.676766053460748,-6.364634450924714,1.4855037777135562,3.791310508125411,2.899858687061217,3
train,TRAIN_0223,unstable,1,-5.106116976407268,5.527943810324024,-3.477202897109202,0.050689496301512656,-2.0505317954425326,1
train,TRAIN_0224,stable,0,-0.481386612101622,6.758685404106395,-3.2790485090512935,1.0240669569268699,-4.6200376376617855,1
train,TRAIN_0225,unstable,1,3.0913082763229767,5.634879583211419,1.108386159149722,-6.543668066226501,3.818944758482047,1
train,TRAIN_0226,stable,0,-7.107432290903482,-6.107349703489582,0.4493221658571911,-2.8386740519653153,-1.3467324166650885,3
train,TRAIN_0227,unstable,1,6.050829746073677,-0.9594767220448892,6.303086309349117,1.1855603551240395,-4.32527122013563,0
train,TRAIN_0228,stable,0,-0.303721874380129,6.960300740296665,-2.2641146236829774,0.5072698844173006,-4.014726605979315,1
train,TRAIN_0229,unstable,1,-2.0605869103568204,-0.35445269728693213,2.266592604974466,2.733854605946583,-5.225452372291702,1
train,TRAIN_0230,unstable,1,-2.465317420718316,1.0161862200197989,-0.8617407189505603,5.881450895381671,2.677458130637253,1
train,TRAIN_0231,stable,0,-5.616518939936291,6.210864549735393,-4.206585289371811,0.7191308620659187,-2.4985422518249165,1
train,TRAIN_0232,unstable,1,2.945604023626945,5.3185795599305905,0.09346358124626483,-6.184571455359743,3.6958901158919577,1
train,TRAIN_0233,unstable,1,-2.98665693814955,-4.814393633704837,2.7145726451145573,-0.8794650269886041,-0.7593923164217895,3
train,TRAIN_0234,unstable,1,9.157148517647812,3.1512952533106757,6.464218084530512,-0.4745284268081163,-1.912459470380044,0
train,TRAIN_0235,stable,0,0.45683115014917514,3.619293730219582,1.5736710619966774,-5.2288876497051415,1.220883919937755,1
train,TRAIN_0236,stable,0,-1.24660738341678,4.850197492141345,-0.9635317779318253,0.3123813056214454,-4.251689046849876,1
train,TRAIN_0237,stable,0,1.2436174467624397,1.8902893220080244,1.5172731520021159,-5.330781318426328,0.42741565187600455,1
train,TRAIN_0238,unstable,1,-5.2780328558478,-5.5442443789467255,1.5274163053177874,3.3813558804882256,3.2241204665662604,3
train,TRAIN_0239,stable,0,-1.2491601245398751,5.299106245933208,-1.7091567458442123,0.030292244665403208,-3.6542295883561673,1
train,TRAIN_0240,stable,0,-0.7621224456864163,9.472128957746904,-3.2952773151930894,1.7553474021205608,-3.853168989006858,1
train,TRAIN_0241,stable,0,-7.659672217998186,-5.249531151597417,-0.7236143857245727,2.427229161680655,4.131297767678411,3
train,TRAIN_0242,stable,0,-1.1564665180255305,9.312248199981696,-2.137012306675358,0.5272394613338907,-4.530337949278249,1
train,TRAIN_0243,unstable,1,-2.3121046207782534,-8.304510187270125,2.9580939955491337,-2.1843441675470276,-2.472274587432305,3
train,TRAIN_0244,unstable,1,-4.743234806927355,-5.634764220876132,0.6981104959860545,2.756218188422959,4.163182396121681,3
train,TRAIN_0245,stable,0,-0.827188180210024,6.813858702302257,-1.9795649148688204,0.5775676374532968,-3.925548968905792,1
train,TRAIN_0246,stable,0,-1.1955558223167844,9.311537610747024,-3.528683527527562,1.1025414617916514,-3.5797829988832164,1
train,TRAIN_0247,stable,0,-4.9419115390149875,0.5447122912774631,-2.0076218931319154,1.101876441444772,-3.991332516163413,1
train,TRAIN_0248,stable,0,-7.3712709194190875,-4.988046755398307,-0.8142577291193525,2.483178646515516,4.24717480226969,3
train,TRAIN_0249,stable,0,-5.714933234467766,5.379460973691022,-3.377716515612113,5.540683241893804,2.3880523032630605,1
train,TRAIN_0250,stable,0,-1.345577860107473,9.06534684508755,-2.0951083126384282,0.9264070235211063,-4.9449757341203355,1
train,TRAIN_0251,stable,0,-7.687355966817857,-5.395108135538882,-0.28855535636049673,2.3885932770243925,4.36099694760592,3
train,TRAIN_0252,unstable,1,2.8034626376656466,5.460971910352269,-0.08845400343300427,-6.880653507787155,3.881671585528332,1
train,TRAIN_0253,unstable,1,-4.954950197467885,-4.636689991098406,2.0031383086228534,-0.4455758198033443,-2.0951616814049294,3
train,TRAIN_0254,unstable,1,1.3020993801485174,4.765264034845239,1.730974424725624,-0.1806669928099348,7.456726699882697,1
train,TRAIN_0255,stable,0,-4.47796599660246,1.370266490366852,-2.6998863714163055,-0.9272241500769539,-1.5799013129877493,1
train,TRAIN_0256,stable,0,-6.093044571922519,-8.671147120447865,0.9549462181962977,-0.7633954563247676,-2.254922388095519,3
train,TRAIN_0257,unstable,1,-3.3786843909484943,-5.477241106652734,2.133742754285505,-1.0369232545696196,-1.1602294629947103,3
train,TRAIN_0258,unstable,1,2.833924355767669,5.785312887585075,0.42247961114307153,-6.4717058353246575,3.1929032426790194,1
train,TRAIN_0259,unstable,1,2.133566788585775,5.673050324615187,0.49447653942663294,-6.370964190838588,3.0928068890211513,1
train,TRAIN_0260,stable,0,-7.706661718954473,-5.272880442780796,-0.10626363518600515,2.510899895697209,3.8246101333281364,3
train,TRAIN_0261,unstable,1,8.522093568833503,2.2027450228727106,7.4112195894664685,4.268128764978948,-6.3564752982544555,0
train,TRAIN_0262,stable,0,0.943107181755895,3.0239885653667122,1.190009595723145,-4.944151721854633,1.1709942525228347,1
train,TRAIN_0263,stable,0,-1.0407205714670598,6.6771891744093805,-2.5954655954481898,0.93561464072162,-4.767164770523879,1
train,TRAIN_0264,stable,0,2.06327264765254,5.3631552663247195,-0.7884164256821206,-7.160547021851382,4.372201029429803,1
train,TRAIN_0265,stable,0,-6.99035253322349,-6.123289380517309,-0.3081250506940489,-2.8313263341479415,-1.5410679698997476,3
train,TRAIN_0266,unstable,1,-5.035161294619229,-4.972737431164902,1.425840242403399,-0.6060071625010112,-1.8714875878481847,3
train,TRAIN_0267,unstable,1,-5.601294120223947,-7.837061256341131,1.4992236584078873,-3.2486896732727604,-1.5976120153666689,3
train,TRAIN_0268,stable,0,-5.5922294532701295,3.4959386948328866,-2.608539753150692,-0.4120340703639057,-2.7679672382010647,1
train,TRAIN_0269,unstable,1,-2.1486130184966754,-8.60676380221854,2.9036475679899167,-1.6773647583399847,-2.9496409625293816,3
train,TRAIN_0270,stable,0,0.5752519857825518,3.907446347954602,1.137504409772642,-5.2874339790379175,1.2389786258949038,1
train,TRAIN_0271,unstable,1,-1.1794186356474556,-7.986106459011937,3.938164965956866,-2.9446921399058095,-0.27648150996532367,3
train,TRAIN_0272,stable,0,-1.5933783379098847,5.1946980952385164,-1.768124835470604,0.12030181057899592,-3.5082533406925394,1
train,TRAIN_0273,unstable,1,-5.307066439803785,-4.767276001351663,1.9314025609187326,-0.7475340330648146,-2.055178470531299,3
train,TRAIN_0274,stable,0,-7.374922337408719,-4.777347927570685,-0.9497985078340473,-2.0260000745336466,-1.7441526021768803,3
train,TRAIN_0275,unstable,1,9.547035991424709,-3.8405755585706447,11.447162393898818,5.337273273283917,-6.06403301256715,0
train,TRAIN_0276,stable,0,-6.705450071887027,-5.76435432406151,-0.06845717783492217,2.381682150298775,5.396158838652005,3
train,TRAIN_0277,stable,0,-4.648871198626734,3.3953595466174638,-3.5231328541839813,4.927043117427296,4.0073833728237584,1
train,TRAIN_0278,unstable,1,7.053878515500989,-1.110974226013549,8.54429608847441,6.1189720211520955,-8.25152337729152,0
train,TRAIN_0279,stable,0,0.7143821907244174,5.859933714287145,0.1283681644179556,-1.1419836979289542,8.387109563513206,1
train,TRAIN_0280,unstable,1,2.95895564999439,5.045308982963952,0.4613539925000978,-6.746741838863584,4.610448960516941,1
train,TRAIN_0281,unstable,1,4.307549210140046,-1.891316235588912,6.150940213276654,-3.012633364668245,-1.5296755412290333,0
train,TRAIN_0282,unstable,1,-0.5218603191233259,0.5443963475939986,0.32581708337001836,-0.5051021983783736,-2.69281062088421,1
train,TRAIN_0283,stable,0,-0.9235093168166842,6.9772161252692335,-2.655893863611936,0.5549736863799296,-3.5177045952282446,1
train,TRAIN_0284,stable,0,-6.047967223219598,-6.473443823858742,-0.40627025603216776,2.4051073570095802,5.5564101765622995,3
train,TRAIN_0285,stable,0,-5.517060648694873,3.5009687434929697,-3.1828338522803588,-0.23396716840858578,-2.658093050894479,1
train,TRAIN_0286,unstable,1,-3.1306544345515652,-5.940469247289467,2.1228531587128177,3.9852685027223824,3.7809649564370735,3
train,TRAIN_0287,stable,0,0.017597322241406897,2.80700339604723,0.20603496305189367,-2.92269158880405,-0.33504728214751955,1
train,TRAIN_0288,stable,0,0.8102569951071777,1.7658111700786325,1.0667699829715387,-5.2038703510750395,-0.041616640498623056,1
train,TRAIN_0289,stable,0,-6.7997280173279195,-6.906344526263003,-0.20621391964618668,-2.531732560681921,-1.386853781045986,3
train,TRAIN_0290,unstable,1,-5.675163480405845,-6.1785954195241555,1.9438550098932326,3.278830520768983,2.9875537589987733,3
train,TRAIN_0291,unstable,1,3.0173243319378704,6.241921408536312,1.200034064084447,-6.770141032333128,3.86146602230544,1
train,TRAIN_0292,unstable,1,1.471883968556222,4.465173474092695,0.8796398340726133,-5.757338302284616,2.5683741355667205,1
train,TRAIN_0293,unstable,1,-3.9305252705659717,-6.471694868579468,1.785210897101889,-1.6440616895596032,-1.6033167333259912,3
train,TRAIN_0294,stable,0,-0.9175331359704767,6.261203307009421,-1.7223056035466946,0.4776042755042859,-3.5590788460136316,1
train,TRAIN_0295,stable,0,-6.686701530217192,-6.291861415512365,-0.23555561858773263,-2.7640529204780244,-1.619921179921946,3
train,TRAIN_0296,stable,0,-1.7108166269199214,6.367285462344804,-1.7961246846609462,0.21811267930859599,-3.3814268192080825,1
train,TRAIN_0297,unstable,1,-4.961908398791604,5.903494533400558,-3.47824100826473,6.273227739936904,1.8311112579392772,1
train,TRAIN_0298,stable,0,0.5025486919578394,2.5317366881476207,1.438266143909975,-5.029553730270397,0.8163080762201825,1
train,TRAIN_0299,stable,0,-7.2975828421016935,-4.161269832752226,-0.7651091594229332,-2.0580162000388693,-0.7500717661283041,3
train,TRAIN_0300,stable,0,0.4117935352614987,4.452590029457239,0.7883462372700629,-0.5248186376395374,7.922427769273238,1
train,TRAIN_0301,stable,0,-1.3732307981938248,6.3480363326764895,-1.6375863997671607,0.19073621048852293,-3.306667354918362,1
train,TRAIN_0302,stable,0,0.4118373571624669,2.752494768917739,1.4280089020103681,-5.126268820730281,1.072045974352979,1
train,TRAIN_0303,unstable,1,-1.358177178887755,0.6796998537060235,-0.1463517832316682,5.881260625129716,3.3815020501609716,1
train,TRAIN_0304,stable,0,0.5363625903048957,3.9533414674502545,1.500154681558423,-5.2667495004362195,1.1903801819338016,1
train,TRAIN_0305,unstable,1,-3.230232414226047,2.0639624032596666,-1.678015730660922,0.21981605611253163,-2.7240701018469617,1
train,TRAIN_0306,unstable,1,-5.307858435578097,-6.145351981717533,1.981761873771201,3.8439848277941633,3.5169102420071607,3
train,TRAIN_0307,stable,0,-4.6672709669303805,3.1283960125689756,-3.693307749608729,4.749224864096336,3.8080020598847977,1
train,TRAIN_0308,unstable,1,1.6008280717877557,-4.47074216944965,4.389830550447162,-3.9682220345538655,-0.9120237119109339,3
train,TRAIN_0309,unstable,1,1.3327575967162157,4.957296067143444,1.5222517838343492,-0.298719695015831,7.919487427128268,1
train,TRAIN_0310,unstable,1,1.0557522158700154,6.1212116199310636,-0.01728928487759443,8.720741885544076,1.0151036803983724,1
train,TRAIN_0311,unstable,1,11.865027233523465,5.650977501120269,9.998537738637683,13.724828122941668,-3.6388501120738166,0
train,TRAIN_0312,unstable,1,-2.0696015157432774,-7.772146948952648,4.751433647208183,-2.1427482637208164,-1.7062256761469492,3
train,TRAIN_0313,unstable,1,8.465829378004068,-6.908508505540784,11.494967637974945,9.975231543427753,-1.0109677154481642,0
train,TRAIN_0314,unstable,1,-2.2008748401998584,-7.968489764394985,2.5686650919429193,-2.8213147483000816,-1.2912235480902332,3
train,TRAIN_0315,stable,0,-0.7616505468840493,6.477013612122598,-3.149529075377413,1.0269179696095003,-4.220594843475307,1
train,TRAIN_0316,stable,0,0.39022577315219814,1.909779717623689,0.8671961430965073,-3.050274425748951,-0.9200701265616521,1
train,TRAIN_0317,stable,0,0.613239289677398,0.9236105259138434,0.769192680482941,-3.4925537527619763,-0.9469353911546898,1
train,TRAIN_0318,stable,0,-5.180668675942934,6.543871046715911,-4.532253187047814,0.9394678719190012,-2.7863570182046806,1
train,TRAIN_0319,unstable,1,7.303936372173582,-2.1762307203400635,7.567636319140174,-0.3497818706463881,-3.209812440966058,0
train,TRAIN_0320,stable,0,-1.7400964822461376,6.697969356395108,-0.7223725672869866,0.4686366304864194,-3.4694597014013295,1
train,TRAIN_0321,stable,0,1.4205234407898308,4.683822620506369,0.790527262546714,-6.039221650384318,3.2145708088513896,1
train,TRAIN_0322,stable,0,1.7279990445593356,5.92885933133087,-0.817142648694075,-6.275984287879567,2.8925598082613897,1
train,TRAIN_0323,stable,0,-6.231242160255921,-7.756617516979638,0.7834963847568467,-3.5870457686940584,-1.0154075861155794,3
train,TRAIN_0324,unstable,1,11.078907672079144,2.052167691999396,5.120386346432625,-4.43717475965519,2.4474722897886325,0
train,TRAIN_0325,unstable,1,6.452995615953139,5.024105822452494,4.391069000049003,7.466156342944329,1.3645129674698224,0
train,TRAIN_0326,unstable,1,6.4932569734453685,2.4183410628393824,4.373875526879942,-5.836606354892447,1.8365856588155336,0
train,TRAIN_0327,stable,0,1.079432386458647,1.6388807523591327,1.0068222280699615,-5.566343375949821,0.4234056531928897,1
train,TRAIN_0328,stable,0,-1.8460415577266989,6.453260723909145,-1.7764453053919558,-0.23602881993098426,-3.0470007662667595,1
train,TRAIN_0329,unstable,1,8.251563079037426,-7.932816033237654,11.04344964743514,4.662551665116617,-5.800113112770428,0
train,TRAIN_0330,stable,0,0.3142308934015939,4.399172519098554,1.8387964490896234,-5.1355716206355355,1.1572845635195608,1
train,TRAIN_0331,unstable,1,-2.8121303254265744,-8.901295083002983,2.8821274117990607,-2.0023243512811195,-1.7821753715810804,3
train,TRAIN_0332,stable,0,-7.729385325391972,-4.6161776701400035,-0.45718124923980735,2.8304562411809324,3.537314313777572,3
train,TRAIN_0333,unstable,1,10.313193810045908,1.06786034354742,9.457530040087322,12.14543533870678,-2.883491032584997,0
train,TRAIN_0334,unstable,1,-3.147937721020874,-6.474959503278519,2.8109490695279176,-1.5660507557474652,-1.992417470604914,3
train,TRAIN_0335,stable,0,-6.4123009155271316,-8.009128667651805,0.6289679853278752,-0.34337118882800766,-3.4765268974192804,3
train,TRAIN_0336,stable,0,0.9300918019489623,3.4825622107784726,0.9757046937834187,-5.560049557215018,1.3384197188235785,1
train,TRAIN_0337,unstable,1,4.061944375515058,0.5263714447178269,4.306234009447933,0.010948126032165524,-2.9024450062503826,0
train,TRAIN_0338,unstable,1,5.549587738024394,-2.0416017552657038,6.460849842389734,-3.041069809522843,-1.624556222301454,0
train,TRAIN_0339,unstable,1,1.5099429666519986,4.71784595415458,0.7030260859282946,-0.15475371568647248,7.606084416256164,1
train,TRAIN_0340,unstable,1,7.766378696679408,2.225388114961801,4.815028841225749,-6.266464856171777,2.7422771134197834,0
train,TRAIN_0341,unstable,1,-4.404659982278851,-6.64090589762139,1.8424189843346892,-2.7181310306730846,-1.2300961136273891,3
train,TRAIN_0342,stable,0,1.4510475617433138,4.616459679625393,0.11926233113219034,-5.629167373460613,1.9110730678042758,1
train,TRAIN_0343,stable,0,-4.812648582724003,3.2864676241998922,-3.0545389475178046,4.972641483456547,4.178781091066545,1
